,A_G,A_L,Revenue_G,Revenue_L
7161,0.25,0.25,96.8966914984781,-289.2708545630694
7162,0.25,0.25,99.3749963579861,-267.63308797272146
7163,0.25,0.25,96.21144087538939,-251.38756025854462
7164,0.25,0.25,93.02630952533816,-266.48566528894605
7165,0.25,0.25,99.02441809533093,-236.29162513496578
7166,0.25,0.25,97.25884036584274,-244.27117583633841
7167,0.25,0.25,97.60837929606294,-270.3085347036571
7168,0.25,0.25,95.83279902430674,-283.6050586734558
7169,0.25,0.25,95.7155150746894,-218.4432870819329
7170,0.25,0.25,93.86805076810198,-227.40912025727982
7171,0.25,0.25,95.47167277872613,-211.84565061710168
7172,0.25,0.25,96.16992973807054,-260.4278617973096
7173,0.25,0.25,98.09106374930039,-259.51411183960226
7174,0.25,0.25,95.75470049525447,-261.29675141337066
7175,0.25,0.25,96.88882907312991,-235.85117912591824
7176,0.25,0.25,92.9381606090949,-217.1168274938586
7177,0.25,0.25,96.50485939755487,-302.7015718934589
7178,0.25,0.25,95.74472002411575,-291.3759316997205
7179,0.25,0.25,95.6387457830839,-251.6649007660021
7180,0.25,0.25,96.58174101982598,-279.4391553296997
7181,0.25,0.25,97.2745423093189,-246.14021529143668
7182,0.25,0.25,93.07426629617723,-271.55770167541476
7183,0.25,0.25,94.6337878159693,-267.94860320200837
7184,0.25,0.25,96.35777077014816,-264.597078680119
7185,0.25,0.25,92.84961810124268,-278.99186719833824
7186,0.25,0.25,93.68123387518848,-261.10246465334177
7187,0.25,0.25,96.14701376999078,-261.7476056045129
7188,0.25,0.25,97.1018061369514,-246.41589076333904
7189,0.25,0.25,98.94848897107521,-265.65301370970366
7190,0.25,0.25,95.7538201162314,-233.87580897924664
7191,0.25,0.25,96.34733254432028,-219.4871930013698
7192,0.25,0.25,97.12357036245848,-270.4290954716159
7193,0.25,0.25,95.81013937836649,-253.65754544980786
7194,0.25,0.25,94.04452125755171,-265.3943938781962
7195,0.25,0.25,96.22132759132325,-259.3469352492132
7196,0.25,0.25,95.25971470987419,-251.99560896845927
7197,0.25,0.25,94.38384782376062,-257.1617053572521
7198,0.25,0.25,92.91065154572398,-248.46328293430156
7199,0.25,0.25,95.92083983122478,-224.1274875448763
7200,0.25,0.25,91.6150841591813,-244.08237848897744
7201,0.25,0.25,94.07301589652654,-275.4788400675161
7202,0.25,0.25,94.2982591376333,-238.3417278153403
7203,0.25,0.25,93.25357483898814,-282.6209789365239
7204,0.25,0.25,95.65764456728459,-287.95499515669536
7205,0.25,0.25,92.88006965927013,-251.07078706475355
7206,0.25,0.25,96.21274908939192,-230.97418208159544
7207,0.25,0.25,96.34920705648258,-275.26807151462174
7208,0.25,0.25,94.74743376845721,-310.4411867773266
7209,0.25,0.25,94.22584694399238,-243.78078156215153
7210,0.25,0.25,98.29496520162833,-252.82036803330018
7211,0.25,0.25,96.3781416470805,-286.3043065007721
7212,0.25,0.25,95.9025090242759,-235.8966378395671
7213,0.25,0.25,93.51701082163179,-269.0853470010684
7214,0.25,0.25,97.23788856781862,-294.3505867914084
7215,0.25,0.25,96.58876419633755,-259.52890369854026
7216,0.25,0.25,97.35198404748141,-297.91250733027005
7217,0.25,0.25,95.18055065600767,-232.75659902025671
7218,0.25,0.25,97.21458809678829,-256.73203971643414
7219,0.25,0.25,93.764294540092,-246.22642626792984
7220,0.25,0.25,96.8663648701942,-227.39402370799166
7221,0.25,0.25,96.09100240866357,-273.5871748642877
7222,0.25,0.25,94.11765197709057,-235.54015386805636
7223,0.25,0.25,94.85789031471148,-271.7790453975777
7224,0.25,0.25,96.11157062585086,-255.98846119901893
7225,0.25,0.25,93.52189531066828,-264.19700665743187
7226,0.25,0.25,93.8573229395609,-264.6953917480534
7227,0.25,0.25,97.52445623675563,-243.34288230578665
7228,0.25,0.25,94.74779553547438,-226.97783781505515
7229,0.25,0.25,96.41668627124709,-254.03662030805194
7230,0.25,0.25,93.79185726586786,-293.30419201179546
7231,0.25,0.25,96.1552471862465,-279.0776920918957
7232,0.25,0.25,95.04204532910583,-278.00773405883814
7233,0.25,0.25,92.42800380914937,-272.0580053982572
7234,0.25,0.25,95.12616550943089,-208.51610965993186
7235,0.25,0.25,95.80075806395686,-217.14991648300736
7236,0.25,0.25,92.47865535327027,-240.73429116369013
7237,0.25,0.25,95.66201761800343,-294.9080086236563
7238,0.25,0.25,96.9262463026676,-277.00637553339504
7239,0.25,0.25,95.05620383858898,-247.68872692879643
7240,0.25,0.25,96.28334177274672,-238.9562985648957
7241,0.25,0.25,98.14026366189844,-253.38457032042626
7242,0.25,0.25,94.90008525731632,-248.74253359922403
7243,0.25,0.25,97.64443521406814,-260.5118186283915
7244,0.25,0.25,93.95846430267757,-239.95220219522548
7245,0.25,0.25,96.08715230473507,-240.56668958459662
7246,0.25,0.25,93.57059888154751,-253.64042078623547
7247,0.25,0.25,97.0619204553388,-278.8131122094822
7248,0.25,0.25,97.6228409045577,-266.69014403124714
7249,0.25,0.25,98.55089268991367,-245.11910106375916
7250,0.25,0.25,96.1705752660684,-232.76129750651154
7251,0.25,0.25,98.10165855192375,-309.65884930929064
7252,0.25,0.25,98.09313125180658,-251.54028002063905
7253,0.25,0.25,93.64370998296279,-258.6765147041391
7254,0.25,0.25,96.0839452544572,-239.0575476773902
7255,0.25,0.25,97.26373409541719,-280.998490874572
7256,0.25,0.25,97.0563549993299,-268.93613754410876
7257,0.25,0.25,96.59792020718979,-267.9266819978979
7258,0.25,0.25,96.312990958895,-225.3607323866442
7259,0.25,0.25,96.61350313873236,-239.55997959263345
7260,0.25,0.25,96.12026497324042,-258.92747241429396
7261,0.25,0.25,99.83447212451006,-226.58727212478297
7262,0.25,0.25,93.97333307631307,-259.31362314251476
7263,0.25,0.25,96.4170211055695,-285.23808164808844
7264,0.25,0.25,95.83968850148254,-296.7257961905491
7265,0.25,0.25,97.18615589218277,-249.52216760647892
7266,0.25,0.25,94.97573805865139,-230.33910170053542
7267,0.25,0.25,97.86124609470184,-231.10292256312937
7268,0.25,0.25,95.18736080830472,-273.5071009530634
7269,0.25,0.25,93.81662792127457,-274.03231390047875
7270,0.25,0.25,94.35579845688574,-278.50022381071346
7271,0.25,0.25,95.33189992941236,-286.38249081028647
7272,0.25,0.25,97.24750128722086,-283.76014170055475
7273,0.25,0.25,99.12184173638983,-189.2022826002958
7274,0.25,0.25,95.71235028364384,-226.53565216131287
7275,0.25,0.25,96.3989031834474,-281.7936308728518
7276,0.25,0.25,94.6690400365797,-285.1757863666642
7277,0.25,0.25,93.80884911149869,-234.0386382940564
7278,0.25,0.25,95.28125935758639,-251.18864555951757
7279,0.25,0.25,96.56145596353255,-240.75752599365705
7280,0.25,0.25,94.67974339394334,-198.70582126321546
7281,0.25,0.25,95.49168067427661,-253.04101891979946
7282,0.25,0.25,96.80560126152854,-263.72846790567274
7283,0.25,0.25,96.52593926567322,-266.1473921918717
7284,0.25,0.25,92.16755523460188,-266.00706841609326
7285,0.25,0.25,94.81140875119151,-243.5143661261024
7286,0.25,0.25,95.211184369374,-249.23928480950207
7287,0.25,0.25,94.15679591371324,-221.47676910262962
7288,0.25,0.25,98.47367183816148,-274.1247058613149
7289,0.25,0.25,98.1910799480564,-291.19077358853804
7290,0.25,0.25,100.25018644877109,-244.3608218148169
7291,0.25,0.25,95.7248945165059,-251.11675531609274
7292,0.25,0.25,97.65485729855936,-254.90568243288558
7293,0.25,0.25,95.25289588140245,-302.9271364864376
7294,0.25,0.25,97.15310296857183,-223.8136416947445
7295,0.25,0.25,96.90129460432782,-270.7867195079139
7296,0.25,0.25,96.45958165554109,-243.20476294419274
7297,0.25,0.25,94.32561921809464,-222.53748132357308
7298,0.25,0.25,95.84852923589462,-231.90024030817153
7299,0.25,0.25,95.35400270978562,-231.42767683120235
7300,0.25,0.25,96.17835510168065,-246.2047954820963
7301,0.25,0.25,94.78686982498391,-248.87137123345056
7302,0.25,0.25,95.69953037623517,-220.6877403116163
7303,0.25,0.25,94.63616111360837,-244.71245371220246
7304,0.25,0.25,93.77800084004551,-298.97841715725957
7305,0.25,0.25,96.50953621433794,-245.2268497718909
7306,0.25,0.25,95.31182462766287,-277.02083815654186
7307,0.25,0.25,96.2492282589219,-314.4694693079589
7308,0.25,0.25,97.47430920504584,-254.94471912021226
7309,0.25,0.25,95.20390764966588,-283.88654265733135
7310,0.25,0.25,96.6949246244858,-265.27258846626376
7311,0.25,0.25,98.18369446167124,-284.8324962842007
7312,0.25,0.25,97.59655401879868,-236.3452889408466
7313,0.25,0.25,96.0196254763321,-240.63748825670163
7314,0.25,0.25,94.44244935182691,-241.7393726495475
7315,0.25,0.25,96.69559812210069,-253.74515534377164
7316,0.25,0.25,96.41097827194768,-260.24737545950256
7317,0.25,0.25,96.10522274675472,-248.75454451201335
7318,0.25,0.25,97.05472206836104,-261.17027485982277
7319,0.25,0.25,97.58960165636655,-242.156718610004
7320,0.25,0.25,93.29501824912609,-262.9252258130125
7321,0.25,0.25,96.644892289324,-223.73024114414883
7322,0.25,0.25,95.17128737041492,-286.117231647908
7323,0.25,0.25,93.70789209011865,-287.9359228628167
7324,0.25,0.25,96.53314636775764,-210.29560378132328
7325,0.25,0.25,96.68081815993652,-258.96356760327717
7326,0.25,0.25,97.85327757436065,-269.1331766403876
7327,0.25,0.25,96.62740204129827,-287.16764689548114
7328,0.25,0.25,98.5351497808525,-211.14507074721988
7329,0.25,0.25,92.44247735530475,-266.7783290647481
7330,0.25,0.25,96.24468154219662,-287.4732274414993
7331,0.25,0.25,96.82491278962112,-239.24181978483745
7332,0.25,0.25,93.33893658855777,-228.18494405314124
7333,0.25,0.25,97.6691751851088,-297.9627519981325
7334,0.25,0.25,98.18132186261819,-216.6064166344646
7335,0.25,0.25,95.31698277646137,-232.1955025013465
7336,0.25,0.25,94.56127742818778,-238.56096173886044
7337,0.25,0.25,95.73020160646783,-309.6579186116889
7338,0.25,0.25,98.46703323374523,-248.8180883963164
7339,0.25,0.25,98.61831024087556,-211.3781958973346
7340,0.25,0.25,97.91462746250292,-240.05007573839617
7341,0.25,0.25,95.25285117088272,-258.022630389264
7342,0.25,0.25,96.90622360482318,-266.8171662425912
7343,0.25,0.25,96.9733918630133,-235.2784380350081
7344,0.25,0.25,98.96665909940954,-250.36167548907616
7345,0.25,0.25,95.78614239138349,-322.50898324548393
7346,0.25,0.25,97.58992795900981,-263.11128707468913
7347,0.25,0.25,97.71411474895781,-249.12649561131644
7348,0.25,0.25,95.46430460336741,-246.75463047207737
7349,0.25,0.25,95.83512291912959,-257.72578377994495
7350,0.25,0.25,98.01777086961829,-256.62571657719326
7351,0.25,0.25,94.72088990463936,-215.94065616097757
7352,0.25,0.25,94.69610372769333,-281.6468776605583
7353,0.25,0.25,95.9633860453323,-258.44608368542663
7354,0.25,0.25,94.97668129821328,-203.36110310765864
7355,0.25,0.25,96.25314149520783,-273.1562324984308
7356,0.25,0.25,96.58052880409659,-233.67737396298412
7357,0.25,0.25,96.55333506804617,-308.0801780349216
7358,0.25,0.25,95.86546908871824,-276.183943161804
7359,0.25,0.25,95.02140910657373,-257.04945313102644
7360,0.25,0.25,95.80924500654822,-264.7926568335225
7361,0.25,0.25,94.1952645089868,-280.6503021103754
7362,0.25,0.25,95.49007498130555,-314.71579666966977
7363,0.25,0.25,95.13112218558501,-246.79660001246125
7364,0.25,0.25,98.38864347387144,-238.9628835660929
7365,0.25,0.25,97.22305725148368,-270.3480372411142
7366,0.25,0.25,96.87544890361876,-294.3770708385856
7367,0.25,0.25,95.4268582767729,-235.75866515682722
7368,0.25,0.25,96.2259350865554,-253.2102885141466
7369,0.25,0.25,93.71382095663375,-292.33436724698277
7370,0.25,0.25,96.57920937096442,-279.08636674076666
7371,0.25,0.25,96.36084401592258,-255.53124037819833
7372,0.25,0.25,94.45497488059078,-272.7545414922943
7373,0.25,0.25,96.87875850029377,-276.9393328086444
7374,0.25,0.25,98.079561000241,-252.3091684523577
7375,0.25,0.25,99.07208327935392,-255.823798745113
7376,0.25,0.25,95.63837149725013,-258.7317660540954
7377,0.25,0.25,94.54345871368923,-278.52218181408585
7378,0.25,0.25,93.4768515802062,-211.368856794129
7379,0.25,0.25,93.18520508194622,-235.63031614384556
7380,0.25,0.25,99.51568494943331,-237.3783402526135
7381,0.25,0.25,97.23901934765468,-246.1439832538519
7382,0.25,0.25,94.63360322978808,-236.26928046449265
7383,0.25,0.25,95.02352423380965,-236.40993076804796
7384,0.25,0.25,95.82788726911043,-270.5717874407972
7385,0.25,0.25,97.05200207858313,-272.7062051728577
7386,0.25,0.25,95.08020519010348,-288.15409548807406
7387,0.25,0.25,93.56470872520246,-265.41942793158637
7388,0.25,0.25,94.97183658281416,-274.1526356175672
7389,0.25,0.25,94.65481406281293,-224.4654529769139
7390,0.25,0.25,94.40188365883324,-268.4584822061977
7391,0.25,0.25,95.13419566986687,-290.2021871114511
7392,0.25,0.25,95.1256418879808,-264.1779767077597
7393,0.25,0.25,98.25267885370198,-288.30616109045786
7394,0.25,0.25,96.1727265002699,-223.965233712333
7395,0.25,0.25,95.58773393238322,-233.16356445104188
7396,0.25,0.25,98.02602684452512,-268.22724268862424
7397,0.25,0.25,93.76007989685877,-260.3363753164374
7398,0.25,0.25,93.53725055820695,-260.8685934916542
7399,0.25,0.25,95.62711447719603,-269.2287294875204
7400,0.25,0.25,96.06507770533727,-278.7525146068812
7401,0.25,0.25,95.82616160743115,-291.74023089225557
7402,0.25,0.25,99.27398600203995,-257.7795517210411
7403,0.25,0.25,92.53680420459159,-233.22065756463985
7404,0.25,0.25,94.3135423808475,-288.6456156375796
7405,0.25,0.25,96.01616252668842,-218.6595703658246
7406,0.25,0.25,96.11727312763993,-307.04841184059245
7407,0.25,0.25,95.85796505597921,-222.07787511238382
7408,0.25,0.25,95.45808865211845,-274.7962376562639
7409,0.25,0.25,97.94360699281988,-257.8049521120507
7410,0.25,0.25,95.10496722514955,-238.01065662294062
7411,0.25,0.25,95.98835143698585,-276.7857902060151
7412,0.25,0.25,95.75945233000121,-299.6888932936301
7413,0.25,0.25,93.44477697118485,-225.46096755436903
7414,0.25,0.25,98.00403010097021,-302.0172777542351
7415,0.25,0.25,96.07509435966492,-266.63482534295645
7416,0.25,0.25,96.85699486824876,-251.93542753314412
7417,0.25,0.25,98.57491474358332,-236.6972495928482
7418,0.25,0.25,95.30251779658418,-280.87345797109947
7419,0.25,0.25,91.97061369968795,-198.30370730827494
7420,0.25,0.25,99.59154935308398,-260.3866910914529
7421,0.25,0.25,95.8874647296923,-208.1603317801804
7422,0.25,0.25,97.1430287943054,-246.6674242836127
7423,0.25,0.25,93.64789331179158,-288.8584919854989
7424,0.25,0.25,95.54092423517307,-258.2045906772902
7425,0.25,0.25,95.48337583461985,-255.90699920455003
7426,0.25,0.25,95.39225229344453,-244.3147491640437
7427,0.25,0.25,96.21254790055632,-276.3211671230446
7428,0.25,0.25,97.61525374432674,-282.87179916387555
7429,0.25,0.25,98.52869009020571,-244.46134597242883
7430,0.25,0.25,92.11705461070999,-261.5648428555284
7431,0.25,0.25,92.80235213063818,-259.84980415962946
7432,0.25,0.25,96.84730679849115,-249.43111120617496
7433,0.25,0.25,100.11892727880253,-275.56239005762154
7434,0.25,0.25,93.56811428281196,-262.2827219429558
7435,0.25,0.25,92.73769712001575,-228.92744079449446
7436,0.25,0.25,97.9769785841219,-227.55406716349603
7437,0.25,0.25,93.81368141974323,-213.34449209590946
7438,0.25,0.25,97.25128301239779,-242.8481267377276
7439,0.25,0.25,97.2941793998009,-223.19005369047787
7440,0.25,0.25,96.72973991592279,-281.16274030952707
7441,0.25,0.25,96.2934903831973,-262.1598754496932
7442,0.25,0.25,93.92931822718856,-250.56156723157878
7443,0.25,0.25,92.91115459670569,-273.10063443864743
7444,0.25,0.25,97.70988113158333,-256.69403766567916
7445,0.25,0.25,91.47719164312201,-247.31444670737096
7446,0.25,0.25,96.98369850324053,-273.13478212591
7447,0.25,0.25,96.9726989745174,-251.93088669550886
7448,0.25,0.25,95.01212479428148,-269.5053689904515
7449,0.25,0.25,96.90972804354278,-239.493232105754
7450,0.25,0.25,96.42951130948342,-248.12001759218919
7451,0.25,0.25,95.391926483963,-266.48021685509707
7452,0.25,0.25,98.84849659289671,-273.83130351022015
7453,0.25,0.25,96.80214464912108,-267.49755680181744
7454,0.25,0.25,93.79631247424196,-262.3604333135449
7455,0.25,0.25,95.45785750132904,-256.45069471512033
7456,0.25,0.25,96.8256275554506,-276.9942245692277
7457,0.25,0.25,94.86928637501987,-245.9685362149786
7458,0.25,0.25,95.33608037617397,-258.45564552826227
7459,0.25,0.25,93.40993184397276,-226.9195832945738
7460,0.25,0.25,96.2087520610829,-224.7230761495574
7461,0.25,0.25,98.50316847579447,-274.4400699597097
7462,0.25,0.25,92.38285884040953,-251.89840679491198
7463,0.25,0.25,96.3245459958663,-226.4036650252456
7464,0.25,0.25,99.59873699964032,-250.15398352073868
7465,0.25,0.25,96.23962476191292,-282.74670082511665
7466,0.25,0.25,95.49353907715773,-268.8424601081258
7467,0.25,0.25,94.18998746911956,-260.289807665196
7468,0.25,0.25,94.4161414650245,-273.7989945459853
7469,0.25,0.25,95.53755984391867,-249.3584751355177
7470,0.25,0.25,94.63354584636095,-245.68133180468988
7471,0.25,0.25,94.38826184919316,-253.83025144069052
7472,0.25,0.25,92.55518663249981,-245.26735887940507
7473,0.25,0.25,94.0778962431696,-292.16957662043814
7474,0.25,0.25,96.00360949904258,-240.95218366263433
7475,0.25,0.25,98.26766330209433,-272.41246762926426
7476,0.25,0.25,96.06093490352148,-242.1882372263344
7477,0.25,0.25,96.86871724309432,-272.4417676823971
7478,0.25,0.25,94.4348317843217,-260.99878389694385
7479,0.25,0.25,97.77362867049705,-247.49664209410247
7480,0.25,0.25,97.73752016407842,-238.7118549155541
7481,0.25,0.25,97.00011323792742,-281.44736134329503
7482,0.25,0.25,98.42749484285626,-262.2418280318885
7483,0.25,0.25,97.84726329281224,-273.69605361806737
7484,0.25,0.25,96.33023613550222,-273.4648606711238
7485,0.25,0.25,95.64773151512576,-265.69121105583486
7486,0.25,0.25,90.2460626028065,-227.76219230846434
7487,0.25,0.25,98.69190456864199,-231.02383655027458
7488,0.25,0.25,94.93150450506366,-227.35456999530382
7489,0.25,0.25,97.34510422946353,-270.72249187919374
7490,0.25,0.25,93.56563742634683,-250.9988335273503
7491,0.25,0.25,94.91095957675499,-216.3404066040341
7492,0.25,0.25,96.94623360531665,-243.7698607522176
7493,0.25,0.25,97.89068398225966,-261.8400695205381
7494,0.25,0.25,95.89632937200282,-263.8715591926699
7495,0.25,0.25,95.81642496153074,-246.2263274304207
7496,0.25,0.25,94.04582746768027,-251.23414651561077
7497,0.25,0.25,99.21483128130599,-263.7042545575027
7498,0.25,0.25,96.04801909183276,-254.97440968162005
7499,0.25,0.25,94.6575395731468,-246.4886647320496
7500,0.25,0.25,95.91447082739253,-242.7462634300323
7501,0.25,0.25,95.24004044139845,-265.99342400865913
7502,0.25,0.5,94.8950364472886,-266.4873283002856
7503,0.25,0.5,100.87438849059379,-232.6339892116862
7504,0.25,0.5,98.01102357774732,-288.37916189605534
7505,0.25,0.5,100.44830859469475,-248.52944815489252
7506,0.25,0.5,99.18973294027987,-259.3214757698893
7507,0.25,0.5,99.02907248926338,-220.22340450105858
7508,0.25,0.5,100.20208784103622,-273.7437032017975
7509,0.25,0.5,97.1591570150813,-297.7766845902644
7510,0.25,0.5,100.6164044586537,-234.7927861312048
7511,0.25,0.5,97.46465948650065,-241.0524993722933
7512,0.25,0.5,98.05949485200195,-275.9687985702295
7513,0.25,0.5,99.45277388489865,-253.97201158733444
7514,0.25,0.5,97.01477824542454,-278.74913312979277
7515,0.25,0.5,98.79794960510482,-260.11765243452106
7516,0.25,0.5,100.73443926481782,-255.60131231850534
7517,0.25,0.5,100.44978859925196,-305.2035612542089
7518,0.25,0.5,95.9644158459774,-252.18989354230317
7519,0.25,0.5,98.56211258049464,-270.39734400348397
7520,0.25,0.5,95.95196150525268,-240.7018613782668
7521,0.25,0.5,100.43672343385923,-263.1676333001464
7522,0.25,0.5,99.2850846548456,-227.89843750569887
7523,0.25,0.5,97.7617002818345,-240.01784872690132
7524,0.25,0.5,97.26133920014304,-262.88111058306066
7525,0.25,0.5,94.01666605139253,-276.1309723494525
7526,0.25,0.5,96.02013671452767,-211.99155582733897
7527,0.25,0.5,100.96954429055295,-269.90304280703117
7528,0.25,0.5,100.06400427618688,-288.81716788351673
7529,0.25,0.5,100.27207534581868,-244.19106952682563
7530,0.25,0.5,99.50125043380726,-263.4046442554908
7531,0.25,0.5,97.93404645587141,-271.3899447839166
7532,0.25,0.5,97.49104528412634,-246.05269484707296
7533,0.25,0.5,97.28333515660368,-258.5951374114494
7534,0.25,0.5,98.6294223370112,-251.67359274090816
7535,0.25,0.5,98.9339470827448,-299.0611919450133
7536,0.25,0.5,96.64311453488203,-285.95852398508504
7537,0.25,0.5,97.30225290118203,-279.87473384446446
7538,0.25,0.5,97.27318787304395,-267.62043921865677
7539,0.25,0.5,99.11437796093678,-238.86560921576
7540,0.25,0.5,100.49415179686011,-225.32347836116705
7541,0.25,0.5,99.72498563371161,-265.7866505058963
7542,0.25,0.5,99.04452763907994,-253.03733450210592
7543,0.25,0.5,97.76970970497015,-252.9235893685955
7544,0.25,0.5,100.01806964319292,-242.38719727281088
7545,0.25,0.5,95.45506725393847,-297.9934530286299
7546,0.25,0.5,98.03305345789063,-273.96566760134647
7547,0.25,0.5,97.41074207477664,-238.1632804189143
7548,0.25,0.5,97.88797140447251,-287.60327108498717
7549,0.25,0.5,100.88720892952999,-312.3842564265932
7550,0.25,0.5,97.62774115159822,-248.61337618550655
7551,0.25,0.5,99.3682025931858,-239.11057988043638
7552,0.25,0.5,98.86132256537842,-247.9363887192002
7553,0.25,0.5,98.58026548751755,-204.46607464273364
7554,0.25,0.5,98.70895199520754,-257.7461131554041
7555,0.25,0.5,100.2617138529004,-273.0575810913412
7556,0.25,0.5,97.22708743533967,-255.13448409324167
7557,0.25,0.5,98.80380030762059,-259.67664901087016
7558,0.25,0.5,98.71043518230297,-240.40189093761015
7559,0.25,0.5,98.68917417154397,-232.0332685879936
7560,0.25,0.5,99.45444618951821,-285.2245056343779
7561,0.25,0.5,96.59572178137002,-264.51462994526025
7562,0.25,0.5,98.22898411244351,-287.3145512315225
7563,0.25,0.5,96.01613090602388,-223.02202165809055
7564,0.25,0.5,95.68551852737328,-273.13027566798513
7565,0.25,0.5,97.26923301986623,-275.6890491010962
7566,0.25,0.5,94.92744202394661,-263.49253419528685
7567,0.25,0.5,98.0769056467148,-227.27494086567467
7568,0.25,0.5,98.1273109286845,-245.73385262069635
7569,0.25,0.5,98.01047950820775,-254.82658137850285
7570,0.25,0.5,99.26940169518464,-261.18493980941275
7571,0.25,0.5,98.3693973749803,-260.65274223656485
7572,0.25,0.5,96.1688800734271,-282.0245911747258
7573,0.25,0.5,98.35347885118338,-268.11376582465584
7574,0.25,0.5,97.58216020916734,-263.43176686783056
7575,0.25,0.5,98.44536668429254,-280.2034526638472
7576,0.25,0.5,97.70449865093997,-282.6013355370864
7577,0.25,0.5,100.33039020526743,-247.6266503291621
7578,0.25,0.5,97.63605245693061,-267.14945951597616
7579,0.25,0.5,99.85896223450733,-217.0063671087863
7580,0.25,0.5,98.4942197053793,-230.28886292511885
7581,0.25,0.5,101.20832114266469,-235.42254191770166
7582,0.25,0.5,96.74453706939589,-272.3484149145019
7583,0.25,0.5,94.21373532425396,-242.04058982104223
7584,0.25,0.5,96.51751405754611,-292.5952701837719
7585,0.25,0.5,98.6034606034049,-246.192746157297
7586,0.25,0.5,98.89243156208408,-245.3596814150823
7587,0.25,0.5,99.5227050914454,-306.19593552311983
7588,0.25,0.5,101.58813692707557,-278.9112909281982
7589,0.25,0.5,98.4898625605847,-258.468660775074
7590,0.25,0.5,99.20543240744973,-230.5967951409787
7591,0.25,0.5,97.22626968883633,-261.37506640676685
7592,0.25,0.5,100.21276770200146,-247.2251817338202
7593,0.25,0.5,100.35874350433285,-252.94372416344095
7594,0.25,0.5,96.63675580539558,-278.1051124543155
7595,0.25,0.5,99.9013868366361,-254.10537881559046
7596,0.25,0.5,100.48518256340435,-278.05785827875815
7597,0.25,0.5,98.78950950221328,-248.0479985156765
7598,0.25,0.5,98.88448891883131,-253.62146408291756
7599,0.25,0.5,96.61686621778095,-243.2970024888072
7600,0.25,0.5,98.57519427914221,-264.73323735999116
7601,0.25,0.5,100.58108448316402,-206.44301286896322
7602,0.25,0.5,100.12264029307039,-266.85852889280824
7603,0.25,0.5,101.00312028801697,-258.8458146023494
7604,0.25,0.5,100.15518173699977,-296.24448957395515
7605,0.25,0.5,98.45732319108254,-231.28211853772035
7606,0.25,0.5,98.43174258462898,-297.173680351352
7607,0.25,0.5,97.44968597983511,-254.14991093917578
7608,0.25,0.5,97.97847551602308,-291.8454936325692
7609,0.25,0.5,95.80868720777822,-286.5049928145344
7610,0.25,0.5,98.57165411246349,-238.11098452377738
7611,0.25,0.5,99.83590649193854,-275.97984114583664
7612,0.25,0.5,98.12436292403773,-238.16009013388495
7613,0.25,0.5,98.35393260900666,-233.39811368040972
7614,0.25,0.5,100.09678569997594,-296.13471571826005
7615,0.25,0.5,97.72382395192423,-261.16921867897486
7616,0.25,0.5,97.46744775804703,-260.0244359798368
7617,0.25,0.5,100.58307233874868,-255.3742949511962
7618,0.25,0.5,98.47202334372848,-242.21795488295228
7619,0.25,0.5,100.01554969344365,-275.7906221963674
7620,0.25,0.5,98.96797583366435,-239.51692300847043
7621,0.25,0.5,100.12518287863475,-217.25149667915065
7622,0.25,0.5,99.79442485489469,-251.15490229564958
7623,0.25,0.5,99.56177004512801,-219.80964363781823
7624,0.25,0.5,99.89969567377628,-267.83729172929486
7625,0.25,0.5,97.47213459282084,-283.5975865041046
7626,0.25,0.5,100.1822314807135,-252.6741709415527
7627,0.25,0.5,99.20736809407909,-284.17259937332494
7628,0.25,0.5,100.30643484252185,-231.51928895795967
7629,0.25,0.5,98.55867742096197,-294.5542127058853
7630,0.25,0.5,97.84319133171896,-262.3947490306947
7631,0.25,0.5,97.03018202301826,-256.6443681468807
7632,0.25,0.5,99.88914279056401,-236.4556419607716
7633,0.25,0.5,99.2480566935634,-240.64202203383007
7634,0.25,0.5,100.61390366600696,-310.90364680141414
7635,0.25,0.5,98.71737936791024,-222.52250875096382
7636,0.25,0.5,99.8349542876612,-246.62184802431744
7637,0.25,0.5,97.58714825052701,-270.18041173742955
7638,0.25,0.5,97.75407115438205,-233.60572213648396
7639,0.25,0.5,96.71732479925565,-253.3050562857075
7640,0.25,0.5,95.94882051993669,-232.51329165642798
7641,0.25,0.5,96.91962100410461,-248.6033755623568
7642,0.25,0.5,99.03086481165514,-281.76032817007945
7643,0.25,0.5,98.34680637225654,-243.82408676776058
7644,0.25,0.5,100.14464658448182,-259.33442990231197
7645,0.25,0.5,99.63281665922901,-244.17916455032702
7646,0.25,0.5,99.86132336884083,-266.2995252133877
7647,0.25,0.5,98.88944464721789,-258.95949961765206
7648,0.25,0.5,99.99736235042009,-273.31126909725367
7649,0.25,0.5,98.18121404105351,-248.7540135921677
7650,0.25,0.5,100.24603266251736,-267.15761187103425
7651,0.25,0.5,96.42532428558843,-260.5947774000942
7652,0.25,0.5,97.67533635582882,-249.74505375035434
7653,0.25,0.5,96.43943382604193,-219.5153153258333
7654,0.25,0.5,95.13188936041304,-305.44959897970585
7655,0.25,0.5,99.36773602252578,-255.95862669358053
7656,0.25,0.5,98.85454971797131,-223.9026056101431
7657,0.25,0.5,98.54401992236656,-232.80458620782207
7658,0.25,0.5,97.50290320711069,-257.0782101426393
7659,0.25,0.5,95.67001455162952,-262.67909744002924
