,A_G,A_L,Revenue_G,Revenue_L
309,0.0,0.1,91.42364240812542,-260.00130624990334
310,0.0,0.1,75.717652746127,-262.3664545686564
311,0.0,0.1,117.88311681682539,-256.6318517388733
312,0.0,0.1,113.88100332032843,-258.49886610069797
313,0.0,0.1,107.02387406810575,-254.32079736582634
314,0.0,0.1,94.6122306594233,-251.66178788109426
315,0.0,0.1,97.4916346114455,-261.3280317990004
316,0.0,0.1,106.22114955063614,-258.8704713158948
317,0.0,0.1,94.32943522024513,-258.4449880117068
318,0.0,0.1,115.24830872134605,-259.8154256749835
319,0.0,0.1,92.8471249898838,-262.4773325537702
320,0.0,0.1,130.79471466766063,-257.8800635224855
321,0.0,0.1,65.02673517746788,-255.97267945496094
