,KG_Factor,KL_Factor,A_G,A_L,StrikePrice,ContractAmount,Utility_G,Utility_L,ThreatPoint_G,ThreatPoint_L,Nash_Product
0,-0.1,-0.1,0.5,0.5,89.55849470606752,11.87552227336364,85.14568525031184,-273.85318044752717,76.23769261773694,-282.76117290436883,79.35233117657839
1,-0.1,-0.05,0.5,0.5,89.55849470606752,11.87552227336364,85.14568525031184,-273.85318044752717,76.23769261773694,-282.76117290436883,79.35233117657839
2,-0.1,-0.01,0.5,0.5,89.55849470606752,11.87552227336364,85.14568525031184,-273.85318044752717,76.23769261773694,-282.76117290436883,79.35233117657839
3,-0.1,0.0,0.5,0.5,89.55849470606752,11.87552227336364,85.14568525031184,-273.85318044752717,76.23769261773694,-282.76117290436883,79.35233117657839
4,-0.1,0.01,0.5,0.5,89.55849470606752,11.87552227336364,85.14568525031184,-273.85318044752717,76.23769261773694,-282.76117290436883,79.35233117657839
5,-0.1,0.05,0.5,0.5,89.55849470606752,11.87552227336364,85.14568525031184,-273.85318044752717,76.23769261773694,-282.76117290436883,79.35233117657839
6,-0.1,0.1,0.5,0.5,89.55849470606752,11.87552227336364,85.14568525031184,-273.85318044752717,76.23769261773694,-282.76117290436883,79.35233117657839
7,-0.05,-0.1,0.5,0.5,89.33030195006464,11.87953793751347,89.87180084035637,-273.37547382117873,80.48610178001532,-282.76117290436883,88.09134706574125
8,-0.05,-0.05,0.5,0.5,89.33030195006464,11.87953793751347,89.87180084035637,-273.37547382117873,80.48610178001532,-282.76117290436883,88.09134706574125
9,-0.05,-0.01,0.5,0.5,89.33030195006464,11.87953793751347,89.87180084035637,-273.37547382117873,80.48610178001532,-282.76117290436883,88.09134706574125
10,-0.05,0.0,0.5,0.5,89.33030195006464,11.87953793751347,89.87180084035637,-273.37547382117873,80.48610178001532,-282.76117290436883,88.09134706574125
11,-0.05,0.01,0.5,0.5,89.33030195006464,11.87953793751347,89.87180084035637,-273.37547382117873,80.48610178001532,-282.76117290436883,88.09134706574125
12,-0.05,0.05,0.5,0.5,89.33030195006464,11.87953793751347,89.87180084035637,-273.37547382117873,80.48610178001532,-282.76117290436883,88.09134706574125
13,-0.05,0.1,0.5,0.5,89.33030195006464,11.87953793751347,89.87180084035637,-273.37547382117873,80.48610178001532,-282.76117290436883,88.09134706574125
