,KG_Factor,KL_Factor,A_G,A_L,StrikePrice,ContractAmount,Utility_G,Utility_L,ThreatPoint_G,ThreatPoint_L,Nash_Product
35,0.02,-0.05,0.5,0.5,89.5017309931576,13.593552454344959,98.59645240899158,-271.830429144455,94.73422218938937,-275.6926593474486,14.916822205062266
36,0.02,-0.02,0.5,0.5,89.5017309931576,13.593552454344959,98.59645240899158,-271.830429144455,94.73422218938937,-275.6926593474486,14.916822205062266
37,0.02,-0.01,0.5,0.5,89.5017309931576,13.593552454344959,98.59645240899158,-271.830429144455,94.73422218938937,-275.6926593474486,14.916822205062266
38,0.02,0.0,0.5,0.5,89.5017309931576,13.593552454344959,98.59645240899158,-271.830429144455,94.73422218938937,-275.6926593474486,14.916822205062266
39,0.02,0.01,0.5,0.5,89.5017309931576,13.593552454344959,98.59645240899158,-271.830429144455,94.73422218938937,-275.6926593474486,14.916822205062266
40,0.02,0.02,0.5,0.5,89.5017309931576,13.593552454344959,98.59645240899158,-271.830429144455,94.73422218938937,-275.6926593474486,14.916822205062266
41,0.02,0.05,0.5,0.5,89.5017309931576,13.593552454344959,98.59645240899158,-271.830429144455,94.73422218938937,-275.6926593474486,14.916822205062266
42,0.05,-0.05,0.5,0.5,89.47541489957761,13.744020424262725,101.48573370925456,-271.74849857780885,97.54157294352812,-275.6926593474486,15.556404161330606
43,0.05,-0.02,0.5,0.5,89.47541489957761,13.744020424262725,101.48573370925456,-271.74849857780885,97.54157294352812,-275.6926593474486,15.556404161330606
44,0.05,-0.01,0.5,0.5,89.47541489957761,13.744020424262725,101.48573370925456,-271.74849857780885,97.54157294352812,-275.6926593474486,15.556404161330606
45,0.05,0.0,0.5,0.5,89.47541489957761,13.744020424262725,101.48573370925456,-271.74849857780885,97.54157294352812,-275.6926593474486,15.556404161330606
46,0.05,0.01,0.5,0.5,89.47541489957761,13.744020424262725,101.48573370925456,-271.74849857780885,97.54157294352812,-275.6926593474486,15.556404161330606
47,0.05,0.02,0.5,0.5,89.47541489957761,13.744020424262725,101.48573370925456,-271.74849857780885,97.54157294352812,-275.6926593474486,15.556404161330606
48,0.05,0.05,0.5,0.5,89.47541489957761,13.744020424262725,101.48573370925456,-271.74849857780885,97.54157294352812,-275.6926593474486,15.556404161330606
