,A_G,A_L,tau_G,tau_L,StrikePrice,ContractAmount,Utility_G,Utility_L,NashProductLog,Nash_Product,ThreatPoint_G,ThreatPoint_L,Gamma
0,0.5,0.5,1.0,0.0,56.02729739199696,30.0,104.12057883177886,-282.76117239355483,19.386590930033698,262717778.92337304,84.73398740026025,-282.76117290436883,1.0
1,0.5,0.5,0.75,0.25,53.41931328009841,29.999999937592904,99.27392677944565,-277.8288879603475,2.4066240661593636,11.096437004002501,84.73398740026025,-282.76117290436883,0.9999999979197635
2,0.5,0.5,0.5,0.5,50.81133405384369,30.0,94.42728382712934,-272.8966127486191,2.280190552987329,9.778543562696164,84.73398740026025,-282.76117290436883,1.0
3,0.5,0.5,0.25,0.75,48.20335499669102,29.999999931084268,89.58064118968014,-267.96433789869184,2.415381006545175,11.19403454558813,84.73398740026025,-282.76117290436883,0.9999999977028089
4,0.5,0.5,0.0,1.0,45.59536995039385,30.0,84.73398740026025,-263.03205165633545,19.72912124803338,370039845.38473445,84.73398740026025,-282.76117290436883,1.0
