,A_G,A_L,tau_G,tau_L,StrikePrice,ContractAmount,Utility_G,Utility_L,NashProductLog,Nash_Product,ThreatPoint_G,ThreatPoint_L
0,0.5,0.5,1.0,0.0,91.98695733063843,12.07489265947306,102.06267601788717,-277.47264948610837,15.068658062429641,3501346.134697015,86.99401795545754,-277.47264949610815
1,0.5,0.5,0.75,0.25,90.20622152084913,12.07488524211371,98.2954930990393,-273.7054665771202,2.1502769523285905,8.587236322972455,86.99401795545754,-277.47264949610815
2,0.5,0.5,0.5,0.5,88.42550268826973,12.074885226463548,94.52834699024703,-269.9383204683487,2.0194649136701788,7.534292358024434,86.99401795545754,-277.47264949610815
3,0.5,0.5,0.25,0.75,86.64478386400775,12.074885242736881,90.76120088275229,-266.1711743608324,2.150276952225158,8.587236322084257,86.99401795545754,-277.47264949610815
4,0.5,0.5,0.0,1.0,84.86405159204458,12.074892659473104,86.99401796545786,-262.40399143367904,15.068658062429108,3501346.134695149,86.99401795545754,-277.47264949610815
