,A_G,A_L,Revenue_G_CP,Revenue_L_CP
122,0.5,0.5,88.72792018058115,-259.49251147767916
123,0.5,0.5,98.72146412521317,-240.65724402924363
124,0.5,0.5,99.91543530590161,-262.3473216435166
125,0.5,0.5,93.49173584365974,-250.17569428331248
126,0.5,0.5,84.2014034530575,-277.2406403003764
127,0.5,0.5,101.68012544405477,-247.3730335050703
128,0.5,0.5,92.44539774764402,-261.2346466924596
129,0.5,0.5,92.94396909553618,-234.1530174465339
130,0.5,0.5,94.03898704788647,-274.74491151840584
131,0.5,0.5,94.98965359325896,-226.38792808996922
132,0.5,0.5,92.69042096676202,-243.05909066060875
133,0.5,0.5,97.37172388708316,-235.48419892242472
134,0.5,0.5,86.31698269426236,-258.1660300764133
135,0.5,0.5,91.66603780014165,-246.43617718191592
136,0.5,0.5,100.23352899530737,-249.86488063985757
137,0.5,0.5,103.21265368037488,-267.9884983214929
138,0.5,0.5,92.11577697221833,-260.0988446037792
139,0.5,0.5,92.95699434547348,-280.3498166350311
140,0.5,0.5,95.00800630657614,-246.03950813731026
141,0.5,0.5,94.77547448097391,-268.3540967618238
142,0.5,0.5,98.4436826876225,-232.22206341529798
143,0.5,0.5,98.99496612339983,-259.4648385856055
144,0.5,0.5,101.86775632532095,-243.46627244162283
145,0.5,0.5,95.48570320760511,-266.6243202299233
146,0.5,0.5,91.90933772784516,-275.4578855968198
147,0.5,0.5,89.94502060008394,-272.24667716069314
148,0.5,0.5,87.64248121173803,-253.0391488029356
149,0.5,0.5,99.68164932222321,-242.47899125740483
150,0.5,0.5,99.45232554633569,-230.24972146286092
151,0.5,0.5,98.81745201087483,-271.3703697233957
152,0.5,0.5,96.04562471998807,-266.762336107913
153,0.5,0.5,99.52140481789121,-278.47945381061123
154,0.5,0.5,88.73024123586794,-251.99628974741526
155,0.5,0.5,98.42523231438011,-265.87606331217006
156,0.5,0.5,89.13897869309127,-235.91164918918548
157,0.5,0.5,99.58029409182271,-243.0697134338337
158,0.5,0.5,95.11656993016199,-242.47755428690817
159,0.5,0.5,99.61620500571141,-249.07383528641276
160,0.5,0.5,96.14721571895707,-260.43715910925886
161,0.5,0.5,93.95180011544657,-256.5001829211923
162,0.5,0.5,94.77548176106674,-281.50219022120507
163,0.5,0.5,89.38178846763395,-281.4970670182404
164,0.5,0.5,97.57883052884394,-287.79718625520417
165,0.5,0.5,97.05067663750437,-259.3629207548416
166,0.5,0.5,94.28615144873365,-253.78363198996226
167,0.5,0.5,94.34871234508367,-269.88626645761605
168,0.5,0.5,106.51946191481818,-248.4916488601929
169,0.5,0.5,103.12184474356287,-264.35626387192997
170,0.5,0.5,96.31084837812806,-273.20422778122884
171,0.5,0.5,96.84511882182703,-261.5557318440886
172,0.5,0.5,99.75655010862243,-265.7181350110228
173,0.5,0.5,93.99994733408471,-238.3996140976572
174,0.5,0.5,90.1584219554363,-232.69628669367557
175,0.5,0.5,91.48373148322862,-283.9213608280201
176,0.5,0.5,105.02180494189597,-256.9910938668826
177,0.5,0.5,96.25590014943297,-237.38902828697005
178,0.5,0.5,96.60595885349596,-242.09325649805416
179,0.5,0.5,92.28094996815138,-256.9764008075361
180,0.5,0.5,90.8927105594813,-260.1070608017895
181,0.5,0.5,94.9743419198995,-251.7423037990754
182,0.5,0.5,94.63614926041717,-272.90320367122126
183,0.5,0.5,101.75252836902314,-284.7313073213397
184,0.5,0.5,102.19206209369192,-270.26506486371443
185,0.5,0.5,89.89348912740692,-247.52934060135496
186,0.5,0.5,98.71732923104452,-237.75491290362677
187,0.5,0.5,102.376889303409,-290.71072795257055
188,0.5,0.5,95.93797388619589,-237.67577075810664
189,0.5,0.5,98.41683440863336,-233.86936338738772
190,0.5,0.5,94.53748354173875,-280.4903612160639
191,0.5,0.5,102.34677796660829,-241.88595034366992
192,0.5,0.5,86.45543343050375,-241.14495242886997
193,0.5,0.5,88.76106357884979,-243.53742984436457
194,0.5,0.5,105.72746260369823,-264.5264160853356
195,0.5,0.5,102.17440843655233,-274.8072682187638
