,A_G,A_L,tau_G,tau_L,Revenue_G,Revenue_L,CR_L_Revenue,CR_G_Revenue
88,0.5,0.5,1.0,0.0,104.31397170521944,-275.3906687633378,-188.0727490987697,16.996052040651293
89,0.5,0.5,1.0,0.0,92.31886805089968,-283.018508595348,-195.70058893077987,5.00094838633153
90,0.5,0.5,1.0,0.0,131.83155347863627,-257.7332344247321,-170.41531476016394,44.51363381406813
91,0.5,0.5,1.0,0.0,114.77824519678126,-266.72470509783665,-179.40678543326848,27.46032553221312
92,0.5,0.5,1.0,0.0,115.83362171677325,-256.82015598662963,-169.5022363220615,28.515702052205114
93,0.5,0.5,1.0,0.0,110.88756991831154,-268.2565714844647,-180.93865181989656,23.569650253743404
94,0.5,0.5,1.0,0.0,110.88270037962342,-272.2814808052064,-184.96356114063826,23.564780715055264
95,0.5,0.5,1.0,0.0,114.2730972104122,-270.77238583318734,-183.4544661686192,26.95517754584408
96,0.5,0.5,1.0,0.0,115.12536764534057,-269.1596997053506,-181.84178004078245,27.807447980772423
97,0.5,0.5,1.0,0.0,96.31344953534857,-276.0567023623074,-188.7387826977393,8.995529870780445
98,0.5,0.5,1.0,0.0,103.6442070081723,-264.4376701352476,-177.11975047067938,16.32628734360415
99,0.5,0.5,1.0,0.0,95.53397190176673,-275.00518055490755,-187.68726089033942,8.216052237198596
100,0.5,0.5,1.0,0.0,104.50803872752245,-276.42685529328975,-189.10893562872164,17.190119062954324
101,0.5,0.5,1.0,0.0,100.61285699956684,-272.90863590811756,-185.59071624354942,13.294937334998707
102,0.5,0.5,1.0,0.0,109.0360569995305,-282.9032875650339,-195.58536790046574,21.718137334962364
103,0.5,0.5,1.0,0.0,110.47221788510454,-269.43386998910216,-182.115950324534,23.154298220536376
104,0.5,0.5,1.0,0.0,122.07487824010637,-256.05160299564034,-168.7336833310722,34.756958575538235
105,0.5,0.5,1.0,0.0,112.468659453091,-275.7831346713773,-188.4652150068092,25.150739788522884
106,0.5,0.5,1.0,0.0,102.39190823431805,-278.70877944322314,-191.39085977865494,15.0739885697499
107,0.5,0.5,1.0,0.0,125.88009068791592,-261.7337875366816,-174.41586787211344,38.56217102334777
108,0.5,0.5,1.0,0.0,119.01106423522894,-258.08081939474613,-170.762899730178,31.693144570660806
109,0.5,0.5,1.0,0.0,105.11936291161055,-271.195909877157,-183.87799021258888,17.801443247042428
110,0.5,0.5,1.0,0.0,93.88731403165217,-271.47891859376904,-184.1609989292009,6.569394367084044
111,0.5,0.5,1.0,0.0,117.5971092120182,-268.58538721285106,-181.26746754828292,30.27918954745006
112,0.5,0.5,1.0,0.0,126.98175749692885,-257.5235829456571,-170.20566328108896,39.663837832360706
113,0.5,0.5,1.0,0.0,119.55672317359108,-258.2003215190392,-170.88240185447106,32.23880350902294
114,0.5,0.5,1.0,0.0,123.37752122519089,-262.0373026460445,-174.71938298147637,36.05960156062275
115,0.5,0.5,1.0,0.0,122.32486587920887,-256.5575068346588,-169.23958717009066,35.00694621464074
116,0.5,0.5,1.0,0.0,110.68211341050618,-271.38508649138566,-184.0671668268175,23.36419374593804
117,0.5,0.5,1.0,0.0,131.4545972577174,-260.2620899330141,-172.944170268446,44.13667759314928
118,0.5,0.5,1.0,0.0,97.98989325535304,-273.54306061136043,-186.2251409467923,10.671973590784887
119,0.5,0.5,1.0,0.0,100.15763508844792,-276.6002367059144,-189.2823170413463,12.839715423879781
120,0.5,0.5,1.0,0.0,121.18644787311516,-273.29878694222845,-185.9808672776603,33.86852820854705
121,0.5,0.5,1.0,0.0,96.059910215722,-280.4205430936887,-193.10262342912057,8.741990551153847
122,0.5,0.5,1.0,0.0,98.78799605122035,-269.55258734831835,-182.23466768375022,11.470076386652224
123,0.5,0.5,1.0,0.0,121.7380137038246,-263.6737936078551,-176.35587394328695,34.42009403925647
124,0.5,0.5,1.0,0.0,112.50174478193568,-274.9336311195507,-187.61571145498252,25.183825117367547
125,0.5,0.5,1.0,0.0,110.9704807859735,-267.6544392256263,-180.3365195610581,23.652561121405355
126,0.5,0.5,1.0,0.0,87.00847101503805,-280.047707862357,-192.72978819778885,-0.3094486495300828
127,0.5,0.5,1.0,0.0,120.93045032886721,-266.62335838988275,-179.30543872531462,33.61253066429908
128,0.5,0.5,1.0,0.0,102.54373124204696,-271.3329801868625,-184.0150605222944,15.225811577478837
129,0.5,0.5,1.0,0.0,117.44423084600567,-258.65327919700337,-171.33535953243526,30.12631118143753
130,0.5,0.5,1.0,0.0,98.28395551968913,-278.9898799902085,-191.67196032564038,10.966035855121007
131,0.5,0.5,1.0,0.0,122.42707607242266,-253.82535056913292,-166.50743090456479,35.10915640785452
132,0.5,0.5,1.0,0.0,112.79917610160966,-263.1678457954564,-175.84992613088826,25.481256437041523
133,0.5,0.5,1.0,0.0,121.73513613612332,-259.84761117146485,-172.5296915068967,34.41721647155517
134,0.5,0.5,1.0,0.0,99.17259220107613,-271.02163958322706,-183.70371991865895,11.854672536508005
135,0.5,0.5,1.0,0.0,109.8739989940808,-264.64413837585505,-177.32621871128694,22.556079329512663
136,0.5,0.5,1.0,0.0,115.00726550146287,-264.6386171460131,-177.32069748144494,27.689345836894717
137,0.5,0.5,1.0,0.0,111.64437141543786,-276.4202160565559,-189.10229639198772,24.326451750869722
138,0.5,0.5,1.0,0.0,103.6489220305918,-271.63198966215265,-184.3140699975845,16.331002366023668
139,0.5,0.5,1.0,0.0,95.1554285344914,-282.54825082404903,-195.2303311594809,7.837508869923255
140,0.5,0.5,1.0,0.0,114.51650272608003,-265.54800455681413,-178.23008489224603,27.198583061511897
141,0.5,0.5,1.0,0.0,103.3526936762651,-276.93131595711503,-189.6133962925469,16.034774011696953
142,0.5,0.5,1.0,0.0,122.53681764240186,-256.3151983700773,-168.9972787055092,35.21889797783372
143,0.5,0.5,1.0,0.0,113.40946002395128,-273.87933248615695,-186.56141282158882,26.091540359383146
144,0.5,0.5,1.0,0.0,120.90003852572879,-262.4985546420307,-175.18063497746255,33.582118861160666
145,0.5,0.5,1.0,0.0,103.10259284295051,-274.2412098652687,-186.92329020070054,15.784673178382377
146,0.5,0.5,1.0,0.0,97.51338646845566,-281.0619343374303,-193.74401467286214,10.195466803887527
147,0.5,0.5,1.0,0.0,97.46294609209892,-279.76460265270816,-192.44668298814003,10.145026427530794
148,0.5,0.5,1.0,0.0,101.66611944642328,-267.06278703762086,-179.74486737305273,14.34819978185513
149,0.5,0.5,1.0,0.0,120.35140470660167,-263.1487466417833,-175.83082697721514,33.03348504203354
150,0.5,0.5,1.0,0.0,125.37263611571579,-256.170032032241,-168.8521123676729,38.05471645114766
151,0.5,0.5,1.0,0.0,106.35705148041637,-278.9099691929372,-191.5920495283691,19.03913181584825
152,0.5,0.5,1.0,0.0,106.27521151168528,-276.9919228996102,-189.6740032350421,18.957291847117162
153,0.5,0.5,1.0,0.0,103.26005844474471,-282.2181074374647,-194.9001877728966,15.942138780176592
154,0.5,0.5,1.0,0.0,104.40367195705832,-267.66972046860565,-180.3518008040375,17.08575229249017
155,0.5,0.5,1.0,0.0,106.590052024279,-274.04088302206895,-186.72296335750082,19.27213235971088
156,0.5,0.5,1.0,0.0,110.46559066842366,-257.2382611645179,-169.92034149994973,23.14767100385552
157,0.5,0.5,1.0,0.0,122.05015837324497,-265.539577715256,-178.22165805068784,34.732238708676846
158,0.5,0.5,1.0,0.0,116.17262773794121,-263.53361209468744,-176.21569243011928,28.854708073373082
159,0.5,0.5,1.0,0.0,119.41640601836582,-268.8740362990672,-181.55611663449903,32.09848635379769
160,0.5,0.5,1.0,0.0,108.1551223195176,-272.4450657098194,-185.12714604525127,20.837202654949465
161,0.5,0.5,1.0,0.0,107.60986327708214,-270.1582460828279,-182.8403264182597,20.29194361251399
162,0.5,0.5,1.0,0.0,96.60115451774195,-283.3278629778803,-196.00994331331214,9.283234853173795
163,0.5,0.5,1.0,0.0,91.35848594049426,-283.4737644911007,-196.1558448265326,4.040566275926125
164,0.5,0.5,1.0,0.0,99.42539201772371,-289.64374774408395,-202.32582807951582,12.107472353155572
165,0.5,0.5,1.0,0.0,111.7346104503078,-274.04685456764497,-186.7289349030769,24.416690785739675
166,0.5,0.5,1.0,0.0,110.02765678671852,-269.52513732794716,-182.207217663379,22.709737122150386
167,0.5,0.5,1.0,0.0,103.52595465203012,-279.0635087645625,-191.7455890999944,16.208034987462
168,0.5,0.5,1.0,0.0,126.44767204829036,-268.41985899366506,-181.10193932909695,39.12975238372223
169,0.5,0.5,1.0,0.0,114.91795248198895,-276.15237161035606,-188.83445194578792,27.60003281742081
170,0.5,0.5,1.0,0.0,104.97047367126447,-281.86385307436524,-194.5459334097971,17.652554006696334
171,0.5,0.5,1.0,0.0,108.28211041545433,-272.99272343771594,-185.67480377314777,20.96419075088619
172,0.5,0.5,1.0,0.0,111.05395533194444,-277.0155402343448,-189.6976205697767,23.7360356673763
173,0.5,0.5,1.0,0.0,115.67931803234612,-260.0789847959186,-172.76106513135045,28.361398367777973
174,0.5,0.5,1.0,0.0,114.01376842434317,-256.55163316258245,-169.2337134980143,26.69584875977504
175,0.5,0.5,1.0,0.0,92.99462091569225,-285.4322502604837,-198.1143305959156,5.676701251124129
176,0.5,0.5,1.0,0.0,120.49328595406047,-272.46257487904705,-185.14465521447895,33.17536628949233
177,0.5,0.5,1.0,0.0,119.56482202073441,-260.6979501582715,-173.38003049370334,32.24690235616627
178,0.5,0.5,1.0,0.0,117.24092857660919,-262.7282262211674,-175.41030655659924,29.92300891204105
179,0.5,0.5,1.0,0.0,106.35359353409854,-271.04904437348324,-183.7311247089151,19.035673869530385
180,0.5,0.5,1.0,0.0,104.09825765466047,-273.3126078969687,-185.99468823240056,16.780337990092335
181,0.5,0.5,1.0,0.0,112.88077215225641,-269.6487340314323,-182.33081436686416,25.56285248768829
182,0.5,0.5,1.0,0.0,100.3727460554375,-278.6398004662416,-191.32188080167344,13.054826390869351
183,0.5,0.5,1.0,0.0,104.71982914670203,-287.69860809901866,-200.38068843445052,17.401909482133888
184,0.5,0.5,1.0,0.0,109.00073244533037,-277.07373521535294,-189.75581555078477,21.682812780762234
185,0.5,0.5,1.0,0.0,106.18603205997064,-263.82188353391865,-176.50396386935054,18.868112395402505
186,0.5,0.5,1.0,0.0,122.70999107829599,-261.74757475087824,-174.4296550863101,35.392071413727855
187,0.5,0.5,1.0,0.0,103.96233886902527,-292.2961775181868,-204.9782578536187,16.644419204457122
188,0.5,0.5,1.0,0.0,120.65628252393614,-262.39407939584686,-175.07615973127872,33.338362859368004
189,0.5,0.5,1.0,0.0,124.40812232468684,-259.8606513034412,-172.54273163887308,37.09020266011871
190,0.5,0.5,1.0,0.0,98.42291951329386,-284.375797187619,-197.05787752305088,11.10499984872574
191,0.5,0.5,1.0,0.0,125.09679675640979,-264.6359691334714,-177.3180494689033,37.778877091841665
192,0.5,0.5,1.0,0.0,105.45777423289456,-260.1472932312608,-172.82937356669265,18.13985456832642
193,0.5,0.5,1.0,0.0,106.44438369821751,-261.22074996373226,-173.90283029916415,19.12646403364937
194,0.5,0.5,1.0,0.0,117.508146215276,-276.3070996969133,-188.98918003234522,30.190226550707877
195,0.5,0.5,1.0,0.0,108.9179405036258,-281.5508002858373,-194.23288062126915,21.600020839057663
196,0.5,0.5,1.0,0.0,112.2862914871493,-266.5017321883279,-179.18381252375977,24.96837182258116
197,0.5,0.5,1.0,0.0,97.09341289864216,-286.0921633711734,-198.77424370660523,9.77549323407402
198,0.5,0.5,1.0,0.0,129.1041102366853,-262.30960417350354,-174.99168450893538,41.786190572117164
199,0.5,0.5,1.0,0.0,118.18553319907927,-251.62770862346463,-164.3097889588965,30.867613534511136
200,0.5,0.5,1.0,0.0,105.39134791029703,-266.29305806951356,-178.9751384049454,18.07342824572889
201,0.5,0.5,1.0,0.0,99.77887584689041,-276.0051911025636,-188.68727143799543,12.460956182322263
202,0.5,0.5,1.0,0.0,113.43385815356862,-266.2612972691921,-178.94337760462395,26.1159384890005
203,0.5,0.5,1.0,0.0,115.50145186714128,-268.72960849970303,-181.4116888351349,28.183532202573147
204,0.5,0.5,1.0,0.0,97.17604539672043,-281.25778304105165,-193.93986337648352,9.858125732152288
205,0.5,0.5,1.0,0.0,115.12004917648002,-260.3923945860989,-173.0744749215307,27.80212951191188
206,0.5,0.5,1.0,0.0,111.86269837792693,-274.1804898895913,-186.86257022502315,24.544778713358795
207,0.5,0.5,1.0,0.0,120.23268164687025,-266.4514071648203,-179.13348750025213,32.914761982302096
208,0.5,0.5,1.0,0.0,106.45692146878142,-280.7359428502312,-193.41802318566306,19.139001804213265
209,0.5,0.5,1.0,0.0,101.71292417943697,-274.96586941358817,-187.64794974902003,14.39500451486883
210,0.5,0.5,1.0,0.0,85.33795944617692,-273.5428478045807,-186.22492814001254,-1.9799602183911986
211,0.5,0.5,1.0,0.0,116.33054001587256,-270.6611003600611,-183.34318069549295,29.01262035130442
212,0.5,0.5,1.0,0.0,115.28286871303449,-265.45293159521856,-178.1350119306504,27.964949048466337
213,0.5,0.5,1.0,0.0,92.66708536892533,-275.20888967581317,-187.89097001124503,5.3491657043571905
214,0.5,0.5,1.0,0.0,95.69081811303408,-283.3078552817807,-195.98993561721255,8.372898448465946
215,0.5,0.5,1.0,0.0,120.98661106799807,-270.99142909304396,-183.67350942847585,33.66869140342993
216,0.5,0.5,1.0,0.0,104.85903663628939,-278.09269811286583,-190.7747784482977,17.541116971721266
217,0.5,0.5,1.0,0.0,119.79025077089882,-256.6861420331122,-169.36822236854408,32.47233110633068
218,0.5,0.5,1.0,0.0,109.31552175295946,-270.89171609538107,-183.57379643081293,21.997602088391304
219,0.5,0.5,1.0,0.0,110.46405201613831,-273.775486969632,-186.4575673050639,23.14613235157016
220,0.5,0.5,1.0,0.0,111.43804600726797,-270.04212770722506,-182.72420804265693,24.120126342699848
221,0.5,0.5,1.0,0.0,105.1113380894371,-274.76569816691847,-187.44777850235033,17.793418424868975
222,0.5,0.5,1.0,0.0,104.41339831137664,-270.26438745292154,-182.9464677883534,17.095478646808502
223,0.5,0.5,1.0,0.0,116.03996992097632,-266.78661999881126,-179.46870033424312,28.72205025640818
224,0.5,0.5,1.0,0.0,97.5983127229742,-281.69464196921876,-194.37672230465066,10.280393058406062
225,0.5,0.5,1.0,0.0,101.51951674636923,-278.6665369619716,-191.34861729740345,14.201597081801111
226,0.5,0.5,1.0,0.0,102.47674040316522,-263.7434080325551,-176.425488367987,15.158820738597086
227,0.5,0.5,1.0,0.0,111.84194311809416,-277.82553745858024,-190.5076177940121,24.524023453526027
228,0.5,0.5,1.0,0.0,127.98852129125198,-263.33355608422846,-176.01563641966032,40.67060162668384
229,0.5,0.5,1.0,0.0,120.19878681604911,-259.81797934211465,-172.50005967754652,32.88086715148096
230,0.5,0.5,1.0,0.0,121.15636415761561,-276.52981760211634,-189.2118979375482,33.838444493047476
231,0.5,0.5,1.0,0.0,124.81443444649729,-257.50865670241353,-170.1907370378454,37.49651478192915
232,0.5,0.5,1.0,0.0,117.71491526609361,-266.81222038367474,-179.4943007191066,30.396995601525475
233,0.5,0.5,1.0,0.0,112.83395586578888,-279.44280286046876,-192.12488319590062,25.516036201220743
234,0.5,0.5,1.0,0.0,116.21147932479363,-262.9709094330036,-175.65298976843545,28.893559660225485
235,0.5,0.5,1.0,0.0,126.55771723231842,-273.23251854179784,-185.91459887722968,39.239797567750294
236,0.5,0.5,1.0,0.0,113.38219572049707,-277.93958984376485,-190.6216701791967,26.06427605592893
237,0.5,0.5,1.0,0.0,112.24414394662772,-264.14747443100276,-176.82955476643463,24.92622428205958
238,0.5,0.5,1.0,0.0,107.01654740013349,-264.5497710626358,-177.23185139806765,19.698627735565353
239,0.5,0.5,1.0,0.0,120.2689228240487,-265.2976467380205,-177.97972707345232,32.951003159480564
240,0.5,0.5,1.0,0.0,107.98057266489934,-283.86701518773833,-196.5490955231702,20.66265300033119
241,0.5,0.5,1.0,0.0,113.02154564819737,-264.71853164908663,-177.4006119845185,25.70362598362923
242,0.5,0.5,1.0,0.0,104.85017630614591,-273.1862697559699,-185.86835009140174,17.532256641577774
243,0.5,0.5,1.0,0.0,103.66184534543095,-282.61384704754977,-195.29592738298163,16.34392568086281
244,0.5,0.5,1.0,0.0,104.28377440796909,-260.7092407218373,-173.39132105726918,16.965854743400953
245,0.5,0.5,1.0,0.0,95.49193726569055,-274.9439724084214,-187.62605274385328,8.174017601122415
246,0.5,0.5,1.0,0.0,92.33004602655976,-277.8124102174142,-190.4944905528461,5.012126361991633
247,0.5,0.5,1.0,0.0,99.8730230089841,-275.4013741339981,-188.08345446943002,12.555103344415983
248,0.5,0.5,1.0,0.0,93.38635589385304,-281.29094961970065,-193.97302995513252,6.068436229284885
249,0.5,0.5,1.0,0.0,130.9996754138559,-259.68390022779954,-172.3659805632314,43.681755749287774
250,0.5,0.5,1.0,0.0,87.83817813685346,-277.0155710648606,-189.69765140029244,0.5202584722853345
251,0.5,0.5,1.0,0.0,115.0624754799361,-265.80119374604953,-178.4832740814814,27.744555815367967
252,0.5,0.5,1.0,0.0,108.48282663838867,-272.16297306389976,-184.8450533993316,21.16490697382052
253,0.5,0.5,1.0,0.0,103.33390551309633,-284.33052534133634,-197.0126056767682,16.015985848528175
254,0.5,0.5,1.0,0.0,90.27181089959348,-267.9608471057574,-180.64292744118924,2.953891235025324
255,0.5,0.5,1.0,0.0,97.30182470341919,-279.03467962180497,-191.71675995723683,9.983905038851049
256,0.5,0.5,1.0,0.0,127.29501568831505,-265.7363254278172,-178.418405763249,39.97709602374691
257,0.5,0.5,1.0,0.0,108.677952171688,-279.5163736277237,-192.19845396315554,21.360032507119854
258,0.5,0.5,1.0,0.0,98.41279702665341,-267.7019649273951,-180.384045262827,11.09487736208527
259,0.5,0.5,1.0,0.0,127.90177276837429,-257.9527088731925,-170.63478920862434,40.58385310380614
260,0.5,0.5,1.0,0.0,121.36420795589211,-264.6637652268986,-177.34584556233042,34.04628829132397
261,0.5,0.5,1.0,0.0,100.46438711572726,-270.22964248457083,-182.91172282000267,13.146467451159126
262,0.5,0.5,1.0,0.0,112.62216446002782,-259.94243094603064,-172.6245112814625,25.304244795459667
263,0.5,0.5,1.0,0.0,111.35122336262344,-267.6987867797562,-180.38086711518804,24.033303698055306
264,0.5,0.5,1.0,0.0,95.40316153210695,-271.06494666651116,-183.74702700194302,8.085241867538826
265,0.5,0.5,1.0,0.0,116.21778382471243,-268.97023245514515,-181.652312790577,28.899864160144276
266,0.5,0.5,1.0,0.0,111.33120430388308,-258.4030210920082,-171.08510142744007,24.013284639314932
