,A_G,A_L,tau_G,tau_L,StrikePrice,ContractAmount,Utility_G,Utility_L,NashProductLog,Nash_Product,ThreatPoint_G,ThreatPoint_L
0,0.5,0.5,1.0,0.0,91.1379555938237,13.3738692565594,100.4759528590254,-275.69265733592727,7.613791725792147,2025.9453817688388,92.86215913323164,-275.6926593474486
1,0.5,0.5,0.75,0.25,90.32558913826192,13.373835929812783,98.57249514605469,-273.7891996601242,1.4676210442661985,4.338900800529466,92.86215913323164,-275.6926593474486
2,0.5,0.5,0.5,0.5,89.51322886292229,13.373835963087979,96.66905698534245,-271.8857614993749,1.336809010510577,3.8068764005570506,92.86215913323164,-275.6926593474486
3,0.5,0.5,0.25,0.75,88.70086858392834,13.373835930709502,94.76561882462926,-269.98232333869777,1.467621044320426,4.338900800764753,92.86215913323164,-275.6926593474486
4,0.5,0.5,0.0,1.0,87.8885059070184,13.37386925656559,92.86216114422653,-268.0788656211284,7.613791725792481,2025.9453817695153,92.86215913323164,-275.6926593474486
