,A_G,A_L,tau_G,tau_L,Revenue_G,Revenue_L,CR_L_Revenue,CR_G_Revenue
147,0.5,0.5,1.0,0.0,107.9714883398583,-270.25984739622595,-179.38869261639394,17.1003335600263
148,0.5,0.5,1.0,0.0,100.82413438010215,-267.96712329983546,-177.09596852000342,9.95297960027014
149,0.5,0.5,1.0,0.0,100.91506194855756,-273.14786087392775,-182.27670609409574,10.043907168725553
150,0.5,0.5,1.0,0.0,114.11376699402908,-266.2833273506856,-175.41217257085358,23.242612214197067
151,0.5,0.5,1.0,0.0,113.10263679599703,-272.0166417723942,-181.1454869925622,22.231482016165046
152,0.5,0.5,1.0,0.0,108.77172692661462,-270.43230844641596,-179.56115366658395,17.900572146782594
153,0.5,0.5,1.0,0.0,111.81007846013017,-272.17774967611564,-181.30659489628363,20.93892368029816
154,0.5,0.5,1.0,0.0,97.911559024741,-270.6349248865834,-179.7637701067514,7.040404244908984
155,0.5,0.5,1.0,0.0,103.30628472540745,-272.6296869488582,-181.75853216902618,12.435129945575454
156,0.5,0.5,1.0,0.0,103.83862038005053,-265.2674351140726,-174.3962803342406,12.967465600218503
157,0.5,0.5,1.0,0.0,113.87964522337307,-269.842061685336,-178.97090690550397,23.008490443541064
158,0.5,0.5,1.0,0.0,92.45845462272675,-275.9841065842047,-185.1129518043727,1.5872998428947227
159,0.5,0.5,1.0,0.0,104.0551801887459,-278.22517582200044,-187.35402104216845,13.184025408913882
160,0.5,0.5,1.0,0.0,111.10929586661612,-266.8522373046262,-175.9810825247942,20.23814108678411
161,0.5,0.5,1.0,0.0,103.39078944385706,-270.12237218412565,-179.2512174042936,12.519634664025034
162,0.5,0.5,1.0,0.0,108.06933630007993,-271.0613025429043,-180.19014776307228,17.198181520247914
163,0.5,0.5,1.0,0.0,103.04747402906112,-272.4358016375941,-181.5646468577621,12.17631924922911
164,0.5,0.5,1.0,0.0,109.91939913096255,-276.3596367576417,-185.48848197780967,19.048244351130535
165,0.5,0.5,1.0,0.0,116.62412752175268,-271.60048518298555,-180.7293304031535,25.752972741920658
166,0.5,0.5,1.0,0.0,105.67950821871402,-272.2753270068424,-181.4041722270104,14.808353438881994
167,0.5,0.5,1.0,0.0,115.21001909106072,-268.7377357753047,-177.8665809954727,24.338864311228704
168,0.5,0.5,1.0,0.0,121.55488565512931,-272.75265724530414,-181.88150246547212,30.683730875297286
169,0.5,0.5,1.0,0.0,118.92761905161699,-272.9549298446766,-182.0837750648446,28.056464271784975
170,0.5,0.5,1.0,0.0,115.34247630096053,-274.11711613778533,-183.24596135795332,24.471321521128516
171,0.5,0.5,1.0,0.0,105.11362950897765,-271.97959820298536,-181.10844342315332,14.242474729145613
172,0.5,0.5,1.0,0.0,111.56113010116611,-273.6302898514912,-182.75913507165922,20.68997532133409
173,0.5,0.5,1.0,0.0,107.30556001035939,-270.1879922576659,-179.31683747783387,16.43440523052736
174,0.5,0.5,1.0,0.0,100.64436998234198,-265.82125137463686,-174.95009659480482,9.773215202509974
175,0.5,0.5,1.0,0.0,104.75340395965722,-273.1574261176446,-182.2862713378126,13.882249179825223
176,0.5,0.5,1.0,0.0,119.93643058422768,-269.28816745789794,-178.4170126780659,29.065275804395654
177,0.5,0.5,1.0,0.0,113.22224223356757,-265.5258982535522,-174.6547434737202,22.35108745373556
178,0.5,0.5,1.0,0.0,114.62297054841453,-267.3017456199654,-176.4305908401334,23.751815768582517
179,0.5,0.5,1.0,0.0,108.90924816513335,-268.20166125654663,-177.33050647671462,18.038093385301337
180,0.5,0.5,1.0,0.0,101.55172292517801,-275.31208829382086,-184.44093351398882,10.680568145345987
181,0.5,0.5,1.0,0.0,109.5162185234565,-270.37791578604026,-179.50676100620825,18.645063743624462
182,0.5,0.5,1.0,0.0,110.31300392099224,-271.8506079335544,-180.97945315372237,19.441849141160233
183,0.5,0.5,1.0,0.0,107.54552610631869,-277.67974358346504,-186.808588803633,16.674371326486664
