,KG_Factor,KL_Factor,A_G,A_L,StrikePrice,ContractAmount,Utility_G,Utility_L,ThreatPoint_G,ThreatPoint_L,Nash_Product,Factor
180,0.01,0.05,0.1,0.5,89.14852646906185,17.10014258618522,106.30964996327656,-270.712359491727,94.26083660635479,-282.76117290436883,145.17390398129712,Production Bias
181,0.01,0.1,0.1,0.5,89.14852646906185,17.10014258618522,106.30964996327656,-270.712359491727,94.26083660635479,-282.76117290436883,145.17390398129712,Production Bias
182,0.05,-0.1,0.1,0.5,89.11582295250912,17.139165545972197,110.1242562072781,-270.63246570489866,97.99554901512538,-282.76117290436883,147.1055382417283,Production Bias
183,0.05,-0.05,0.1,0.5,89.11582295250912,17.139165545972197,110.1242562072781,-270.63246570489866,97.99554901512538,-282.76117290436883,147.1055382417283,Production Bias
184,0.05,-0.01,0.1,0.5,89.11582295250912,17.139165545972197,110.1242562072781,-270.63246570489866,97.99554901512538,-282.76117290436883,147.1055382417283,Production Bias
185,0.05,0.0,0.1,0.5,89.11582295250912,17.139165545972197,110.1242562072781,-270.63246570489866,97.99554901512538,-282.76117290436883,147.1055382417283,Production Bias
186,0.05,0.01,0.1,0.5,89.11582295250912,17.139165545972197,110.1242562072781,-270.63246570489866,97.99554901512538,-282.76117290436883,147.1055382417283,Production Bias
187,0.05,0.05,0.1,0.5,89.11582295250912,17.139165545972197,110.1242562072781,-270.63246570489866,97.99554901512538,-282.76117290436883,147.1055382417283,Production Bias
188,0.05,0.1,0.1,0.5,89.11582295250912,17.139165545972197,110.1242562072781,-270.63246570489866,97.99554901512538,-282.76117290436883,147.1055382417283,Production Bias
189,0.1,-0.1,0.1,0.5,89.08009224105213,17.157234091156003,114.8914878618374,-270.5334852550549,102.66380020863504,-282.76117290436883,149.51634529673072,Production Bias
190,0.1,-0.05,0.1,0.5,89.08009224105213,17.157234091156003,114.8914878618374,-270.5334852550549,102.66380020863504,-282.76117290436883,149.51634529673072,Production Bias
191,0.1,-0.01,0.1,0.5,89.08009224105213,17.157234091156003,114.8914878618374,-270.5334852550549,102.66380020863504,-282.76117290436883,149.51634529673072,Production Bias
192,0.1,0.0,0.1,0.5,89.08009224105213,17.157234091156003,114.8914878618374,-270.5334852550549,102.66380020863504,-282.76117290436883,149.51634529673072,Production Bias
193,0.1,0.01,0.1,0.5,89.08009224105213,17.157234091156003,114.8914878618374,-270.5334852550549,102.66380020863504,-282.76117290436883,149.51634529673072,Production Bias
194,0.1,0.05,0.1,0.5,89.08009224105213,17.157234091156003,114.8914878618374,-270.5334852550549,102.66380020863504,-282.76117290436883,149.51634529673072,Production Bias
195,0.1,0.1,0.1,0.5,89.08009224105213,17.157234091156003,114.8914878618374,-270.5334852550549,102.66380020863504,-282.76117290436883,149.51634529673072,Production Bias
196,-0.1,-0.1,0.1,0.9,84.14265247579081,17.23523440303375,106.30660797362295,-257.74648085728467,83.80661451119275,-280.24647431020026,506.249705595323,Price Bias
197,-0.1,-0.05,0.1,0.9,85.98088569315568,17.810619132669757,112.65894637265839,-264.13028559817644,83.80661451119275,-292.98261790086895,832.4570665745692,Price Bias
198,-0.1,-0.01,0.1,0.9,87.42597821018941,18.26187337850699,117.91083234488534,-269.06731491463455,83.80661451119275,-303.17153277340384,1163.0976749031768,Price Bias
199,-0.1,0.0,0.1,0.9,87.83039672781968,18.28603097621277,119.24622297248135,-270.2791631917306,83.80661451119275,-305.71877175903205,1255.965851646492,Price Bias
200,-0.1,0.01,0.1,0.9,88.23780351442896,18.30425188636937,120.58401027524602,-271.4887881010568,83.80661451119275,-308.2661839519248,1352.576842378623,Price Bias
201,-0.1,0.05,0.1,0.9,89.4546466703777,19.079138893686608,126.0367543469639,-276.2273275943406,83.80661451119275,-318.4574675266592,1783.3847146259975,Price Bias
202,-0.1,0.1,0.1,0.9,89.71936367652081,22.268590165216015,133.4506938593902,-281.55374345960564,83.80661451119275,-331.1978229761804,2464.534622689063,Price Bias
203,-0.05,-0.1,0.1,0.9,86.39945990713143,16.75679392320422,104.76219834285041,-264.0517109205389,88.5674349959431,-280.24647431020026,262.2703605547244,Price Bias
204,-0.05,-0.05,0.1,0.9,88.34802538746689,17.228030380551132,110.98607225237028,-270.6162946963539,88.5674349959431,-292.98261790086895,501.42248668203223,Price Bias
205,-0.05,-0.01,0.1,0.9,89.8444299152359,17.621518311897876,116.02575824197307,-275.7132093902419,88.5674349959431,-303.17153277340384,753.9595192488836,Price Bias
206,-0.05,0.0,0.1,0.9,90.1500957958756,17.82715486283878,117.25373135478064,-276.90944056928834,88.5674349959431,-305.71877175903205,826.4330124088899,Price Bias
207,-0.05,0.01,0.1,0.9,90.54676402714738,17.91574926906114,118.62129153040794,-278.2123272238501,88.5674349959431,-308.2661839519248,903.2342984129186,Price Bias
208,-0.05,0.05,0.1,0.9,92.01730262810278,18.313253201753824,123.91665781911107,-283.1082444010887,88.5674349959431,-318.4574675266592,1249.5675648916722,Price Bias
209,-0.05,0.1,0.1,0.9,93.60943623182114,19.170096510630085,130.72816756835655,-289.03709017945397,88.5674349959431,-331.1978229761804,1777.5273804997648,Price Bias
210,-0.01,-0.1,0.1,0.9,88.19167607219427,16.30491166895261,103.69467595459896,-268.92710475001354,92.37530640673177,-280.24647431020026,128.1281271006324,Price Bias
211,-0.01,-0.05,0.1,0.9,90.1711996320774,16.760700709631426,109.71222132479285,-275.64570295824353,92.37530640673177,-292.98261790086895,300.5686193019586,Price Bias
212,-0.01,-0.01,0.1,0.9,91.68579346943847,17.229680457787843,114.65729552624263,-280.84180124505554,92.37530640673177,-303.17153277340384,497.5508349562557,Price Bias
213,-0.01,0.0,0.1,0.9,92.07304613517694,17.328080671772778,115.93721088087642,-282.15686686220346,92.37530640673177,-305.71877175903205,555.1633524079565,Price Bias
214,-0.01,0.01,0.1,0.9,92.46350161239683,17.394492316428796,117.20196171324211,-283.4395283750278,92.37530640673177,-308.2661839519248,616.3628204210745,Price Bias
215,-0.01,0.05,0.1,0.9,93.89003826534412,17.948058322391457,122.34926840059813,-288.4835050747762,92.37530640673177,-318.4574675266592,898.4384113383181,Price Bias
216,-0.01,0.1,0.1,0.9,95.74622087896837,18.40499484063001,128.9947747211077,-294.5783545301569,92.37530640673177,-331.1978229761804,1340.9854644484471,Price Bias
217,0.0,-0.1,0.1,0.9,88.63599554876794,16.14655338995094,103.43915779824883,-270.134470679126,93.32715418383083,-280.24647431020026,102.25261726643056,Price Bias
218,0.0,-0.05,0.1,0.9,90.62668267367718,16.6333249123592,109.4250010210469,-276.8847710439666,93.32715418383083,-292.98261790086895,259.14067311137364,Price Bias
219,0.0,-0.01,0.1,0.9,92.13815762872366,17.16596129128155,114.3580481994198,-282.14063875710895,93.32715418383083,-303.17153277340384,442.2985031097822,Price Bias
220,0.0,0.0,0.1,0.9,92.53227179408252,17.230093487072306,115.6113717971592,-283.434554077687,93.32715418383083,-305.71877175903205,496.58635615387317,Price Bias
221,0.0,0.01,0.1,0.9,92.91571243730617,17.317664049189755,116.86759987976102,-284.7257368307479,93.32715418383083,-308.2661839519248,554.1526171139809,Price Bias
222,0.0,0.05,0.1,0.9,94.35908191228675,17.8436898808243,121.97230141737789,-289.81258440916156,93.32715418383083,-318.4574675266592,820.5368943884657,Price Bias
223,0.0,0.1,0.1,0.9,96.19741193517807,18.35324522087135,128.58594457605105,-295.93903217263903,93.32715418383083,-331.1978229761804,1243.1823144252078,Price Bias
224,0.01,-0.1,0.1,0.9,89.0922610209764,15.870749448687215,103.20234230367173,-271.32312077252334,94.27898880925251,-280.24647431020026,79.6262379723674,Price Bias
225,0.01,-0.05,0.1,0.9,91.0860096036217,16.48161179494206,109.15020307193548,-278.1114036513076,94.27898880925251,-292.98261790086895,221.1530134514905,Price Bias
226,0.01,-0.01,0.1,0.9,92.5862914815271,17.085592486203627,114.03948785081072,-283.4110336943713,94.27898880925251,-303.17153277340384,390.4773231119338,Price Bias
227,0.01,0.0,0.1,0.9,92.97774041579599,17.163381905540245,115.28832529301114,-284.7094352753944,94.27898880925251,-305.71877175903205,441.39221948524954,Price Bias
228,0.01,0.01,0.1,0.9,93.37087782116151,17.230506127752975,116.54163094835114,-286.00354175178296,94.27898880925251,-308.2661839519248,495.6252363725532,Price Bias
229,0.01,0.05,0.1,0.9,94.85209524846516,17.68378871599775,121.61042067858193,-291.12603553513776,94.27898880925251,-318.4574675266592,747.007171367478,Price Bias
230,0.01,0.1,0.1,0.9,96.63077972569344,18.333396958804148,128.1790760499351,-297.2977356221484,94.27898880925251,-331.1978229761804,1149.2159187684454,Price Bias
231,0.05,-0.1,0.1,0.9,90.86199531426519,14.420586415241642,102.47514237648173,-275.85765568343635,98.08632377820584,-280.24647431020026,19.261728813601085,Price Bias
232,0.05,-0.05,0.1,0.9,92.83128047140592,16.20879981876432,108.1240177414027,-282.9449239303205,98.08632377820584,-292.98261790086895,100.75530017259165,Price Bias
233,0.05,-0.01,0.1,0.9,94.44769760591112,16.46444066019155,112.88272476170833,-288.37513196110325,98.08632377820584,-303.17153277340384,218.93347953142154,Price Bias
234,0.05,0.0,0.1,0.9,94.83666322259334,16.57641414782912,114.08593110660239,-289.7191644133797,98.08632377820584,-305.71877175903205,255.98743493896663,Price Bias
235,0.05,0.01,0.1,0.9,95.22529346721943,16.683934252486477,115.2998851540394,-291.052622543506,98.08632377820584,-308.2661839519248,296.30669580049704,Price Bias
236,0.05,0.05,0.1,0.9,96.73057952390212,17.21689078149207,120.2624313175803,-296.28135979674664,98.08632377820584,-318.4574675266592,491.7797498232934,Price Bias
237,0.05,0.1,0.1,0.9,98.54856672050131,17.860227650576327,126.629564277054,-302.6545822548051,98.08632377820584,-331.1978229761804,814.7165845267315,Price Bias
238,0.1,-0.1,0.1,0.9,,,,,,,,Price Bias
239,0.1,-0.05,0.1,0.9,95.07518962455757,14.262884178061434,107.18622999028598,-288.64174680044,102.8453588977809,-292.98261790086895,18.84316187614278,Price Bias
240,0.1,-0.01,0.1,0.9,96.66808198682726,15.80731831760708,111.64331513244167,-294.37357652763694,102.8453588977809,-303.17153277340384,77.40403400471757,Price Bias
241,0.1,0.0,0.1,0.9,97.04613902135799,16.123824170753007,112.80856002349235,-295.7555706162616,102.8453588977809,-305.71877175903205,99.26537684134023,Price Bias
242,0.1,0.01,0.1,0.9,97.4610941523318,16.14046499580628,113.9881823072527,-297.12336051623606,102.8453588977809,-308.2661839519248,124.1625138268035,Price Bias
243,0.1,0.05,0.1,0.9,99.05557908576212,16.485494339980686,118.74727181860638,-302.55555442917023,102.8453588977809,-318.4574675266592,252.87083735080338,Price Bias
244,0.1,0.1,0.1,0.9,100.93269172318638,17.192757209757467,124.9134030477578,-309.1297787156857,102.8453588977809,-331.1978229761804,486.998575044242,Price Bias
245,-0.1,-0.1,0.1,0.9,92.59903416139753,17.230094786754062,106.0726096491693,-283.6360918990998,83.98992994373971,-305.71877175903205,487.644746384424,Production Bias
246,-0.1,-0.05,0.1,0.9,92.59903416139753,17.230094786754062,106.0726096491693,-283.6360918990998,83.98992994373971,-305.71877175903205,487.644746384424,Production Bias
247,-0.1,-0.01,0.1,0.9,92.59903416139753,17.230094786754062,106.0726096491693,-283.6360918990998,83.98992994373971,-305.71877175903205,487.644746384424,Production Bias
248,-0.1,0.0,0.1,0.9,92.59903416139753,17.230094786754062,106.0726096491693,-283.6360918990998,83.98992994373971,-305.71877175903205,487.644746384424,Production Bias
249,-0.1,0.01,0.1,0.9,92.59903416139753,17.230094786754062,106.0726096491693,-283.6360918990998,83.98992994373971,-305.71877175903205,487.644746384424,Production Bias
250,-0.1,0.05,0.1,0.9,92.59903416139753,17.230094786754062,106.0726096491693,-283.6360918990998,83.98992994373971,-305.71877175903205,487.644746384424,Production Bias
251,-0.1,0.1,0.1,0.9,92.59903416139753,17.230094786754062,106.0726096491693,-283.6360918990998,83.98992994373971,-305.71877175903205,487.644746384424,Production Bias
252,-0.05,-0.1,0.1,0.9,92.56562737571224,17.230094196760835,110.84212026391253,-283.535245765241,88.65859441798861,-305.71877175903205,492.1088222369896,Production Bias
253,-0.05,-0.05,0.1,0.9,92.56562737571224,17.230094196760835,110.84212026391253,-283.535245765241,88.65859441798861,-305.71877175903205,492.1088222369896,Production Bias
254,-0.05,-0.01,0.1,0.9,92.56562737571224,17.230094196760835,110.84212026391253,-283.535245765241,88.65859441798861,-305.71877175903205,492.1088222369896,Production Bias
255,-0.05,0.0,0.1,0.9,92.56562737571224,17.230094196760835,110.84212026391253,-283.535245765241,88.65859441798861,-305.71877175903205,492.1088222369896,Production Bias
256,-0.05,0.01,0.1,0.9,92.56562737571224,17.230094196760835,110.84212026391253,-283.535245765241,88.65859441798861,-305.71877175903205,492.1088222369896,Production Bias
257,-0.05,0.05,0.1,0.9,92.56562737571224,17.230094196760835,110.84212026391253,-283.535245765241,88.65859441798861,-305.71877175903205,492.1088222369896,Production Bias
258,-0.05,0.1,0.1,0.9,92.56562737571224,17.230094196760835,110.84212026391253,-283.535245765241,88.65859441798861,-305.71877175903205,492.1088222369896,Production Bias
259,-0.01,-0.1,0.1,0.9,92.5432633703129,17.230092977097026,114.67068574309515,-283.467733926141,92.3934695698681,-305.71877175903205,495.69117988196695,Production Bias
260,-0.01,-0.05,0.1,0.9,92.5432633703129,17.230092977097026,114.67068574309515,-283.467733926141,92.3934695698681,-305.71877175903205,495.69117988196695,Production Bias
261,-0.01,-0.01,0.1,0.9,92.5432633703129,17.230092977097026,114.67068574309515,-283.467733926141,92.3934695698681,-305.71877175903205,495.69117988196695,Production Bias
262,-0.01,0.0,0.1,0.9,92.5432633703129,17.230092977097026,114.67068574309515,-283.467733926141,92.3934695698681,-305.71877175903205,495.69117988196695,Production Bias
263,-0.01,0.01,0.1,0.9,92.5432633703129,17.230092977097026,114.67068574309515,-283.467733926141,92.3934695698681,-305.71877175903205,495.69117988196695,Production Bias
264,-0.01,0.05,0.1,0.9,92.5432633703129,17.230092977097026,114.67068574309515,-283.467733926141,92.3934695698681,-305.71877175903205,495.69117988196695,Production Bias
265,-0.01,0.1,0.1,0.9,92.5432633703129,17.230092977097026,114.67068574309515,-283.467733926141,92.3934695698681,-305.71877175903205,495.69117988196695,Production Bias
266,0.0,-0.1,0.1,0.9,92.53227179408252,17.230093487072306,115.6113717971592,-283.434554077687,93.32715418383083,-305.71877175903205,496.58635615387317,Production Bias
267,0.0,-0.05,0.1,0.9,92.53227179408252,17.230093487072306,115.6113717971592,-283.434554077687,93.32715418383083,-305.71877175903205,496.58635615387317,Production Bias
268,0.0,-0.01,0.1,0.9,92.53227179408252,17.230093487072306,115.6113717971592,-283.434554077687,93.32715418383083,-305.71877175903205,496.58635615387317,Production Bias
269,0.0,0.0,0.1,0.9,92.53227179408252,17.230093487072306,115.6113717971592,-283.434554077687,93.32715418383083,-305.71877175903205,496.58635615387317,Production Bias
270,0.0,0.01,0.1,0.9,92.53227179408252,17.230093487072306,115.6113717971592,-283.434554077687,93.32715418383083,-305.71877175903205,496.58635615387317,Production Bias
271,0.0,0.05,0.1,0.9,92.53227179408252,17.230093487072306,115.6113717971592,-283.434554077687,93.32715418383083,-305.71877175903205,496.58635615387317,Production Bias
272,0.0,0.1,0.1,0.9,92.53227179408252,17.230093487072306,115.6113717971592,-283.434554077687,93.32715418383083,-305.71877175903205,496.58635615387317,Production Bias
273,0.01,-0.1,0.1,0.9,92.52564746044773,17.23009373045088,116.56505093567452,-283.41455738565855,94.26083660635479,-305.71877175903205,497.4779778308163,Production Bias
274,0.01,-0.05,0.1,0.9,92.52564746044773,17.23009373045088,116.56505093567452,-283.41455738565855,94.26083660635479,-305.71877175903205,497.4779778308163,Production Bias
275,0.01,-0.01,0.1,0.9,92.52564746044773,17.23009373045088,116.56505093567452,-283.41455738565855,94.26083660635479,-305.71877175903205,497.4779778308163,Production Bias
276,0.01,0.0,0.1,0.9,92.52564746044773,17.23009373045088,116.56505093567452,-283.41455738565855,94.26083660635479,-305.71877175903205,497.4779778308163,Production Bias
277,0.01,0.01,0.1,0.9,92.52564746044773,17.23009373045088,116.56505093567452,-283.41455738565855,94.26083660635479,-305.71877175903205,497.4779778308163,Production Bias
278,0.01,0.05,0.1,0.9,92.52564746044773,17.23009373045088,116.56505093567452,-283.41455738565855,94.26083660635479,-305.71877175903205,497.4779778308163,Production Bias
279,0.01,0.1,0.1,0.9,92.52564746044773,17.23009373045088,116.56505093567452,-283.41455738565855,94.26083660635479,-305.71877175903205,497.4779778308163,Production Bias
280,0.05,-0.1,0.1,0.9,92.49915883712943,17.23009358824035,120.37972501838219,-283.3345956946969,97.99554901512538,-305.71877175903205,501.051336711967,Production Bias
281,0.05,-0.05,0.1,0.9,92.49915883712943,17.23009358824035,120.37972501838219,-283.3345956946969,97.99554901512538,-305.71877175903205,501.051336711967,Production Bias
282,0.05,-0.01,0.1,0.9,92.49915883712943,17.23009358824035,120.37972501838219,-283.3345956946969,97.99554901512538,-305.71877175903205,501.051336711967,Production Bias
283,0.05,0.0,0.1,0.9,92.49915883712943,17.23009358824035,120.37972501838219,-283.3345956946969,97.99554901512538,-305.71877175903205,501.051336711967,Production Bias
284,0.05,0.01,0.1,0.9,92.49915883712943,17.23009358824035,120.37972501838219,-283.3345956946969,97.99554901512538,-305.71877175903205,501.051336711967,Production Bias
285,0.05,0.05,0.1,0.9,92.49915883712943,17.23009358824035,120.37972501838219,-283.3345956946969,97.99554901512538,-305.71877175903205,501.051336711967,Production Bias
286,0.05,0.1,0.1,0.9,92.49915883712943,17.23009358824035,120.37972501838219,-283.3345956946969,97.99554901512538,-305.71877175903205,501.051336711967,Production Bias
287,0.1,-0.1,0.1,0.9,92.4663207446678,17.230093816594895,125.14710469756606,-283.23546718502865,102.66380020863504,-305.71877175903205,505.4989826546941,Production Bias
288,0.1,-0.05,0.1,0.9,92.4663207446678,17.230093816594895,125.14710469756606,-283.23546718502865,102.66380020863504,-305.71877175903205,505.4989826546941,Production Bias
289,0.1,-0.01,0.1,0.9,92.4663207446678,17.230093816594895,125.14710469756606,-283.23546718502865,102.66380020863504,-305.71877175903205,505.4989826546941,Production Bias
290,0.1,0.0,0.1,0.9,92.4663207446678,17.230093816594895,125.14710469756606,-283.23546718502865,102.66380020863504,-305.71877175903205,505.4989826546941,Production Bias
291,0.1,0.01,0.1,0.9,92.4663207446678,17.230093816594895,125.14710469756606,-283.23546718502865,102.66380020863504,-305.71877175903205,505.4989826546941,Production Bias
292,0.1,0.05,0.1,0.9,92.4663207446678,17.230093816594895,125.14710469756606,-283.23546718502865,102.66380020863504,-305.71877175903205,505.4989826546941,Production Bias
293,0.1,0.1,0.1,0.9,92.4663207446678,17.230093816594895,125.14710469756606,-283.23546718502865,102.66380020863504,-305.71877175903205,505.4989826546941,Production Bias
294,-0.1,-0.1,0.5,0.1,73.82855978218056,6.378873448289468,79.99544502319625,-229.7004679022811,75.30222026661225,-234.3936924673098,22.02635771680081,Price Bias
295,-0.1,-0.05,0.5,0.1,77.0876935429149,8.039270861415634,82.57572386164541,-239.82512910006182,75.30222026661225,-247.09863268809133,52.903854496019264,Price Bias
296,-0.1,-0.01,0.5,0.1,81.6283436420265,14.671010332385213,85.48438079876382,-247.08042445513541,75.30222026661225,-257.26258486471653,103.6763918544731,Price Bias
297,-0.1,0.0,0.5,0.1,82.42552454243277,16.378349827194942,86.65235993161566,-248.45343436443588,75.30222026661225,-259.8035740497056,128.8256706451094,Price Bias
298,-0.1,0.01,0.5,0.1,83.01053819232554,17.362590503624205,87.904607509402,-249.74219594260623,75.30222026661225,-262.3445824799462,158.82015532687862,Price Bias
299,-0.1,0.05,0.5,0.1,85.43004656911553,29.99999930691624,94.95592108634352,-252.85509769440614,75.30222026661225,-272.50879784570475,386.26794277433004,Price Bias
300,-0.1,0.1,0.5,0.1,87.54593478794717,29.999999938073536,106.07702952207656,-254.4393967940376,75.30222026661225,-285.21420605080317,947.0888847502574,Price Bias
301,-0.05,-0.1,0.5,0.1,75.55042552207713,5.573258360948825,82.44269189212952,-231.9718576814064,80.02085707559282,-234.3936924673098,5.865283804400563,Price Bias
302,-0.05,-0.05,0.5,0.1,78.11043793076557,6.392914751208692,84.66483899977311,-242.45465076475912,80.02085707559282,-247.09863268809133,21.566568108174803,Price Bias
303,-0.05,-0.01,0.5,0.1,80.53223652779482,7.447454046524324,86.68094033469353,-250.60250185984765,80.02085707559282,-257.26258486471653,44.356707324948424,Price Bias
304,-0.05,0.0,0.5,0.1,81.41036380088292,8.147198076638409,87.2574689114089,-252.5669622093562,80.02085707559282,-259.8035740497056,52.36855089507942,Price Bias
305,-0.05,0.01,0.5,0.1,82.07460565109513,8.534119262169423,87.87083281906884,-254.49460674054785,80.02085707559282,-262.3445824799462,61.62211914115238,Price Bias
306,-0.05,0.05,0.5,0.1,86.64563396667337,16.35321580956537,91.36833676023622,-261.1613181741802,80.02085707559282,-272.50879784570475,128.76529504452853,Price Bias
307,-0.05,0.1,0.5,0.1,89.6584173010934,29.99999984476237,99.69245823619188,-265.5426048868103,80.02085707559282,-285.21420605080317,386.9718922884442,Price Bias
308,-0.01,-0.1,0.5,0.1,,,,,,,,Price Bias
309,-0.01,-0.05,0.5,0.1,79.51547304587008,5.830623915179184,86.5937026057523,-244.2967717163066,83.7918416377191,-247.09863268809133,7.8504248946991675,Price Bias
310,-0.01,-0.01,0.5,0.1,81.52335535495116,6.387301401500896,88.3981618221247,-252.65626467718397,83.7918416377191,-257.26258486471653,21.21818565566624,Price Bias
311,-0.01,0.0,0.5,0.1,82.05275776725745,6.548828009774095,88.87709138156096,-254.71832430821527,83.7918416377191,-259.8035740497056,25.85976494528564,Price Bias
312,-0.01,0.01,0.5,0.1,82.5962108002817,6.725818394865653,89.37023572298627,-256.7661883940025,83.7918416377191,-262.3445824799462,31.118480574317818,Price Bias
313,-0.01,0.05,0.5,0.1,85.50848788521184,8.592257791045835,91.61865773642569,-264.68198175770897,83.7918416377191,-272.50879784570475,61.25905015914108,Price Bias
314,-0.01,0.1,0.5,0.1,90.61758454122015,17.40453240411347,96.3883149478537,-272.61033573970917,83.7918416377191,-285.21420605080317,158.7643159780934,Price Bias
315,0.0,-0.1,0.5,0.1,,,,,,,,Price Bias
316,0.0,-0.05,0.5,0.1,79.79708470264556,5.500256907752398,87.10676357469887,-244.72585651407383,84.73398740026025,-247.09863268809133,5.630066772984372,Price Bias
317,0.0,-0.01,0.5,0.1,81.8587839402978,6.2331119485471245,88.86328538415634,-253.13328688526485,84.73398740026025,-257.26258486471653,17.051101821456033,Price Bias
318,0.0,0.0,0.5,0.1,82.36965591282757,6.375362905499786,89.33108327806363,-255.20647817710315,84.73398740026025,-259.8035740497056,21.133290485807745,Price Bias
319,0.0,0.01,0.5,0.1,82.9140268811514,6.560333075960974,89.81029791963775,-257.26827196280715,84.73398740026025,-262.3445824799462,25.768928477779667,Price Bias
320,0.0,0.05,0.5,0.1,85.70955631172592,8.22311606294608,91.9363463168448,-265.30643892270405,84.73398740026025,-272.50879784570475,51.87397400951646,Price Bias
321,0.0,0.1,0.5,0.1,90.86672394117055,16.338152541869977,96.08097308866935,-273.86722044821784,84.73398740026025,-285.21420605080317,128.75408323911998,Price Bias
322,0.01,-0.1,0.5,0.1,,,,,,,,Price Bias
323,0.01,-0.05,0.5,0.1,80.15987063376409,5.3276759506456175,87.63636621786156,-245.13835621561344,85.67606740441443,-247.09863268809133,3.842727643026744,Price Bias
324,0.01,-0.01,0.5,0.1,82.207819018027,6.0909201764003935,89.33908998509963,-253.59956228529703,85.67606740441443,-257.26258486471653,13.41773442197342,Price Bias
325,0.01,0.0,0.5,0.1,82.71331442575188,6.233383936774184,89.79590745044058,-255.68373400830373,85.67606740441443,-259.8035740497056,16.973081985789545,Price Bias
326,0.01,0.01,0.5,0.1,83.22826853535,6.382462651007527,90.26386154046438,-257.7567883450986,85.67606740441443,-262.3445824799462,21.0478550292583,Price Bias
327,0.01,0.05,0.5,0.1,85.66292863894779,7.477957881591811,92.28967722624311,-265.89518803123855,85.67606740441443,-272.50879784570475,43.73983482669628,Price Bias
328,0.01,0.1,0.5,0.1,90.85325429878897,14.384053358140251,95.85691758568424,-275.03335588100936,85.67606740441443,-285.21420605080317,103.64971029662621,Price Bias
329,0.05,-0.1,0.5,0.1,,,,,,,,Price Bias
330,0.05,-0.05,0.5,0.1,,,,,,,,Price Bias
331,0.05,-0.01,0.5,0.1,83.58052922365587,5.324518394405052,91.36799822714033,-255.33895647088957,89.44436975736406,-257.26258486471653,3.7003463436355486,Price Bias
332,0.05,0.0,0.5,0.1,84.0711301877717,5.4891128863226015,91.7684250683096,-257.47951876433876,89.44436975736406,-259.8035740497056,5.401233028887885,Price Bias
333,0.05,0.01,0.5,0.1,84.65192983493726,5.841411197926108,92.18769759278737,-259.6012546412686,89.44436975736406,-262.3445824799462,7.525847621535945,Price Bias
334,0.05,0.05,0.5,0.1,86.65156139621543,6.393458201749603,93.99502043173297,-267.9581471736397,89.44436975736406,-272.50879784570475,20.708421549650136,Price Bias
335,0.05,0.1,0.5,0.1,90.00410130886773,8.294479030714664,96.61360250992361,-278.0449733008437,89.44436975736406,-285.21420605080317,51.39789824173196,Price Bias
336,0.1,-0.1,0.5,0.1,,,,,,,,Price Bias
337,0.1,-0.05,0.5,0.1,,,,,,,,Price Bias
338,0.1,-0.01,0.5,0.1,,,,,,,,Price Bias
339,0.1,0.0,0.5,0.1,,,,,,,,Price Bias
340,0.1,0.01,0.5,0.1,,,,,,,,Price Bias
341,0.1,0.05,0.5,0.1,88.34759951678613,5.483633512100772,96.42987509832841,-270.2330024875528,94.15407974046815,-272.50879784570475,5.17924451152208,Price Bias
342,0.1,0.1,0.5,0.1,90.92472147115546,6.398372257874223,98.65865176263247,-280.7096340283425,94.15407974046815,-285.21420605080317,20.291169104200414,Price Bias
343,-0.1,-0.1,0.5,0.1,82.4445052170425,5.805941284051992,80.34958401106402,-255.69168265568428,76.23769261773694,-259.8035740497056,16.907650833372063,Production Bias
344,-0.1,-0.05,0.5,0.1,82.4445052170425,5.805941284051992,80.34958401106402,-255.69168265568428,76.23769261773694,-259.8035740497056,16.907650833372063,Production Bias
345,-0.1,-0.01,0.5,0.1,82.4445052170425,5.805941284051992,80.34958401106402,-255.69168265568428,76.23769261773694,-259.8035740497056,16.907650833372063,Production Bias
346,-0.1,0.0,0.5,0.1,82.4445052170425,5.805941284051992,80.34958401106402,-255.69168265568428,76.23769261773694,-259.8035740497056,16.907650833372063,Production Bias
347,-0.1,0.01,0.5,0.1,82.4445052170425,5.805941284051992,80.34958401106402,-255.69168265568428,76.23769261773694,-259.8035740497056,16.907650833372063,Production Bias
348,-0.1,0.05,0.5,0.1,82.4445052170425,5.805941284051992,80.34958401106402,-255.69168265568428,76.23769261773694,-259.8035740497056,16.907650833372063,Production Bias
349,-0.1,0.1,0.5,0.1,82.4445052170425,5.805941284051992,80.34958401106402,-255.69168265568428,76.23769261773694,-259.8035740497056,16.907650833372063,Production Bias
350,-0.05,-0.1,0.5,0.1,82.40840375085604,6.09523065224724,84.84063949829621,-255.44903634505596,80.48610178001532,-259.8035740497056,18.96199868057325,Production Bias
351,-0.05,-0.05,0.5,0.1,82.40840375085604,6.09523065224724,84.84063949829621,-255.44903634505596,80.48610178001532,-259.8035740497056,18.96199868057325,Production Bias
352,-0.05,-0.01,0.5,0.1,82.40840375085604,6.09523065224724,84.84063949829621,-255.44903634505596,80.48610178001532,-259.8035740497056,18.96199868057325,Production Bias
353,-0.05,0.0,0.5,0.1,82.40840375085604,6.09523065224724,84.84063949829621,-255.44903634505596,80.48610178001532,-259.8035740497056,18.96199868057325,Production Bias
354,-0.05,0.01,0.5,0.1,82.40840375085604,6.09523065224724,84.84063949829621,-255.44903634505596,80.48610178001532,-259.8035740497056,18.96199868057325,Production Bias
