,A_G,A_L,tau_G,tau_L,Revenue_G,Revenue_L,CR_L_Revenue,CR_G_Revenue
150,0.5,0.5,1.0,0.0,117.88028019866506,-269.9499975931906,-179.32125937515792,27.251541980632396
151,0.5,0.5,1.0,0.0,131.08774575975798,-254.16362725954937,-163.5348890415167,40.4590075417253
152,0.5,0.5,1.0,0.0,89.43383221215947,-299.75154183145224,-209.1228036134196,-1.1949060058732073
153,0.5,0.5,1.0,0.0,122.78377280484915,-279.3746634759039,-188.74592525787125,32.15503458681647
154,0.5,0.5,1.0,0.0,130.8031187716566,-255.85117466382837,-165.22243644579572,40.174380553623934
155,0.5,0.5,1.0,0.0,127.3303352527764,-261.5909015382319,-170.96216332019924,36.70159703474373
156,0.5,0.5,1.0,0.0,110.16998745168483,-269.74529438721345,-179.11655616918077,19.541249233652152
157,0.5,0.5,1.0,0.0,104.99277106462672,-272.00185395302645,-181.3731157349938,14.364032846594043
158,0.5,0.5,1.0,0.0,105.92284875319748,-286.7754085223437,-196.14667030431104,15.294110535164819
159,0.5,0.5,1.0,0.0,91.56172374727976,-283.93588681187106,-193.30714859383838,0.932985529247091
160,0.5,0.5,1.0,0.0,116.30645140301472,-284.5645430177501,-193.9358047997174,25.677713184982025
161,0.5,0.5,1.0,0.0,117.05549649962916,-272.2316158827844,-181.60287766475173,26.426758281596484
162,0.5,0.5,1.0,0.0,105.68737486523975,-279.14673062884765,-188.51799241081494,15.058636647207067
163,0.5,0.5,1.0,0.0,130.4623786549191,-267.729585694554,-177.10084747652127,39.833640436886405
164,0.5,0.5,1.0,0.0,123.70354088592495,-270.7158763564206,-180.08713813838796,33.07480266789227
165,0.5,0.5,1.0,0.0,112.27869975303032,-284.97885516062445,-194.35011694259174,21.649961534997644
166,0.5,0.5,1.0,0.0,92.32996258625732,-280.1022222354064,-189.47348401737366,1.7012243682246435
167,0.5,0.5,1.0,0.0,139.37367510619424,-262.10144711343776,-171.47270889540505,48.74493688816155
168,0.5,0.5,1.0,0.0,121.12639238903915,-254.667461878217,-164.0387236601843,30.497654171006474
169,0.5,0.5,1.0,0.0,139.00827509411135,-255.38225293248695,-164.75351471445424,48.379536876078674
170,0.5,0.5,1.0,0.0,107.31053436428975,-271.56846642352883,-180.93972820549618,16.68179614625707
171,0.5,0.5,1.0,0.0,118.08740286942971,-279.5104509597316,-188.8817127416989,27.45866465139703
172,0.5,0.5,1.0,0.0,115.63291918920444,-281.17497010732063,-190.54623188928792,25.004180971171763
173,0.5,0.5,1.0,0.0,126.16609847836823,-265.12844853115655,-174.49971031312384,35.53736026033554
174,0.5,0.5,1.0,0.0,130.12119830671696,-254.2998651914807,-163.671126973448,39.49246008868427
175,0.5,0.5,1.0,0.0,88.80661966250838,-295.0033321584124,-204.3745939403797,-1.8221185555243125
176,0.5,0.5,1.0,0.0,94.39798707708644,-290.02919875269123,-199.40046053465855,3.7692488590537607
177,0.5,0.5,1.0,0.0,115.6774044212224,-271.7035594041406,-181.0748211861079,25.048666203189725
178,0.5,0.5,1.0,0.0,96.77898672713754,-279.63640103701124,-189.0076628189786,6.1502485091048555
179,0.5,0.5,1.0,0.0,121.37324645648113,-270.23891943859894,-179.61018122056623,30.74450823844844
