Centroid_ID,Probability
Centroid_77,0.00017777777777777779
Centroid_78,0.0002888888888888889
Centroid_79,8.888888888888889e-05
Centroid_80,0.00013333333333333334
Centroid_81,8.888888888888889e-05
Centroid_82,0.00037777777777777777
Centroid_83,2.2222222222222223e-05
Centroid_84,0.0002
Centroid_85,0.00015555555555555556
Centroid_86,0.00011111111111111112
Centroid_87,0.0004
Centroid_88,0.0004222222222222222
Centroid_89,0.00024444444444444443
Centroid_90,0.0003111111111111111
Centroid_91,0.00017777777777777779
Centroid_92,0.0002
Centroid_93,6.666666666666667e-05
Centroid_94,8.888888888888889e-05
Centroid_95,0.00013333333333333334
Centroid_96,8.888888888888889e-05
Centroid_97,0.0002
Centroid_98,0.0004
Centroid_99,0.0003111111111111111
Centroid_100,0.00022222222222222223
Centroid_101,0.0002666666666666667
Centroid_102,0.00013333333333333334
Centroid_103,0.00022222222222222223
Centroid_104,0.00011111111111111112
Centroid_105,0.00013333333333333334
Centroid_106,0.00044444444444444447
Centroid_107,0.00011111111111111112
Centroid_108,0.0002
Centroid_109,0.0002
Centroid_110,0.0002
Centroid_111,0.0002
Centroid_112,0.00035555555555555557
Centroid_113,0.0002888888888888889
Centroid_114,0.0004222222222222222
Centroid_115,4.4444444444444447e-05
Centroid_116,0.0002666666666666667
Centroid_117,4.4444444444444447e-05
Centroid_118,4.4444444444444447e-05
Centroid_119,0.00015555555555555556
Centroid_120,8.888888888888889e-05
Centroid_121,0.0003333333333333333
Centroid_122,8.888888888888889e-05
Centroid_123,0.00024444444444444443
Centroid_124,0.00044444444444444447
Centroid_125,0.00015555555555555556
Centroid_126,0.00013333333333333334
Centroid_127,6.666666666666667e-05
Centroid_128,0.00011111111111111112
Centroid_129,0.00022222222222222223
Centroid_130,0.00015555555555555556
Centroid_131,0.0002
Centroid_132,0.0004222222222222222
Centroid_133,0.00017777777777777779
Centroid_134,0.0002888888888888889
Centroid_135,0.00022222222222222223
Centroid_136,0.0002666666666666667
Centroid_137,0.0002888888888888889
Centroid_138,0.00017777777777777779
Centroid_139,2.2222222222222223e-05
Centroid_140,0.00035555555555555557
Centroid_141,0.0002666666666666667
Centroid_142,0.00035555555555555557
Centroid_143,0.00011111111111111112
Centroid_144,0.0004
Centroid_145,0.00017777777777777779
Centroid_146,0.00017777777777777779
Centroid_147,0.00015555555555555556
Centroid_148,0.00011111111111111112
Centroid_149,0.00017777777777777779
Centroid_150,0.00022222222222222223
Centroid_151,6.666666666666667e-05
Centroid_152,8.888888888888889e-05
Centroid_153,0.00013333333333333334
Centroid_154,0.00015555555555555556
Centroid_155,0.00011111111111111112
Centroid_156,0.00024444444444444443
Centroid_157,0.0002666666666666667
Centroid_158,0.00015555555555555556
Centroid_159,8.888888888888889e-05
Centroid_160,8.888888888888889e-05
Centroid_161,0.00024444444444444443
Centroid_162,0.0004
Centroid_163,0.0003333333333333333
Centroid_164,0.00011111111111111112
Centroid_165,0.00022222222222222223
Centroid_166,0.0002
Centroid_167,0.00017777777777777779
Centroid_168,0.00035555555555555557
Centroid_169,0.0003111111111111111
Centroid_170,0.00017777777777777779
Centroid_171,0.00015555555555555556
Centroid_172,0.00015555555555555556
Centroid_173,0.0005333333333333334
Centroid_174,0.0003111111111111111
Centroid_175,0.00017777777777777779
Centroid_176,0.0003333333333333333
Centroid_177,0.00017777777777777779
Centroid_178,0.00011111111111111112
Centroid_179,0.00015555555555555556
Centroid_180,4.4444444444444447e-05
Centroid_181,2.2222222222222223e-05
Centroid_182,0.0003111111111111111
Centroid_183,8.888888888888889e-05
Centroid_184,0.0002666666666666667
Centroid_185,4.4444444444444447e-05
Centroid_186,0.00013333333333333334
Centroid_187,6.666666666666667e-05
Centroid_188,0.0002
Centroid_189,0.0003111111111111111
Centroid_190,0.00015555555555555556
Centroid_191,0.0002888888888888889
Centroid_192,0.00015555555555555556
Centroid_193,0.0002888888888888889
Centroid_194,0.0002666666666666667
Centroid_195,0.0003333333333333333
Centroid_196,0.0002
Centroid_197,0.0002888888888888889
Centroid_198,0.00015555555555555556
Centroid_199,4.4444444444444447e-05
Centroid_200,8.888888888888889e-05
Centroid_201,0.0002888888888888889
Centroid_202,0.0003111111111111111
Centroid_203,0.0004
Centroid_204,0.00024444444444444443
Centroid_205,0.00011111111111111112
Centroid_206,0.00013333333333333334
Centroid_207,0.0002
Centroid_208,0.0003333333333333333
Centroid_209,0.00013333333333333334
Centroid_210,0.00015555555555555556
Centroid_211,0.0002888888888888889
Centroid_212,0.00024444444444444443
Centroid_213,0.0002
Centroid_214,0.00011111111111111112
Centroid_215,0.00015555555555555556
Centroid_216,0.00037777777777777777
Centroid_217,0.0003111111111111111
Centroid_218,8.888888888888889e-05
Centroid_219,0.0002888888888888889
Centroid_220,0.00013333333333333334
Centroid_221,0.00017777777777777779
Centroid_222,4.4444444444444447e-05
Centroid_223,0.0002666666666666667
Centroid_224,0.0002
Centroid_225,0.00037777777777777777
Centroid_226,0.00035555555555555557
Centroid_227,0.0003333333333333333
Centroid_228,0.00013333333333333334
Centroid_229,0.00035555555555555557
Centroid_230,4.4444444444444447e-05
Centroid_231,0.00015555555555555556
Centroid_232,0.00011111111111111112
Centroid_233,0.00022222222222222223
Centroid_234,0.00011111111111111112
Centroid_235,6.666666666666667e-05
Centroid_236,0.0002888888888888889
Centroid_237,0.00022222222222222223
Centroid_238,0.00024444444444444443
Centroid_239,0.0002
Centroid_240,2.2222222222222223e-05
Centroid_241,0.00017777777777777779
Centroid_242,0.00011111111111111112
Centroid_243,4.4444444444444447e-05
Centroid_244,0.00015555555555555556
Centroid_245,0.0002
Centroid_246,0.00046666666666666666
Centroid_247,0.0004
Centroid_248,0.00017777777777777779
Centroid_249,0.00035555555555555557
Centroid_250,0.00037777777777777777
Centroid_251,0.00035555555555555557
Centroid_252,8.888888888888889e-05
Centroid_253,0.0002888888888888889
Centroid_254,2.2222222222222223e-05
Centroid_255,0.0004222222222222222
Centroid_256,0.00013333333333333334
Centroid_257,8.888888888888889e-05
Centroid_258,4.4444444444444447e-05
Centroid_259,0.00035555555555555557
Centroid_260,0.00024444444444444443
Centroid_261,0.0002
Centroid_262,0.00022222222222222223
Centroid_263,0.00024444444444444443
Centroid_264,0.00013333333333333334
Centroid_265,0.0002
Centroid_266,0.00037777777777777777
Centroid_267,2.2222222222222223e-05
Centroid_268,6.666666666666667e-05
Centroid_269,0.0002
Centroid_270,0.00024444444444444443
Centroid_271,0.00013333333333333334
Centroid_272,0.00024444444444444443
Centroid_273,0.0003111111111111111
Centroid_274,0.00013333333333333334
Centroid_275,0.00015555555555555556
Centroid_276,8.888888888888889e-05
Centroid_277,2.2222222222222223e-05
Centroid_278,8.888888888888889e-05
Centroid_279,0.0003111111111111111
Centroid_280,0.00022222222222222223
Centroid_281,0.00035555555555555557
Centroid_282,4.4444444444444447e-05
Centroid_283,0.00011111111111111112
Centroid_284,0.0002
Centroid_285,0.00017777777777777779
Centroid_286,6.666666666666667e-05
Centroid_287,0.00024444444444444443
Centroid_288,0.00013333333333333334
Centroid_289,0.00013333333333333334
Centroid_290,0.0002666666666666667
Centroid_291,0.00035555555555555557
Centroid_292,0.00015555555555555556
Centroid_293,0.0003111111111111111
Centroid_294,2.2222222222222223e-05
Centroid_295,0.0002666666666666667
Centroid_296,0.00013333333333333334
Centroid_297,4.4444444444444447e-05
Centroid_298,2.2222222222222223e-05
Centroid_299,4.4444444444444447e-05
Centroid_300,8.888888888888889e-05
Centroid_301,0.0004
Centroid_302,0.00024444444444444443
Centroid_303,0.0002666666666666667
Centroid_304,0.00017777777777777779
Centroid_305,0.00044444444444444447
Centroid_306,0.00017777777777777779
Centroid_307,0.0002666666666666667
Centroid_308,0.00017777777777777779
Centroid_309,0.0003333333333333333
Centroid_310,0.00017777777777777779
Centroid_311,4.4444444444444447e-05
Centroid_312,0.0002666666666666667
Centroid_313,4.4444444444444447e-05
Centroid_314,0.00022222222222222223
Centroid_315,0.0004
Centroid_316,0.0002
Centroid_317,0.0002
Centroid_318,0.0003111111111111111
Centroid_319,0.00017777777777777779
Centroid_320,0.0002666666666666667
Centroid_321,2.2222222222222223e-05
Centroid_322,0.0003111111111111111
Centroid_323,0.00017777777777777779
Centroid_324,0.0003111111111111111
Centroid_325,0.00015555555555555556
Centroid_326,0.0002666666666666667
Centroid_327,0.0003333333333333333
Centroid_328,0.00022222222222222223
Centroid_329,0.00017777777777777779
Centroid_330,0.00022222222222222223
Centroid_331,0.00017777777777777779
Centroid_332,8.888888888888889e-05
Centroid_333,0.0002666666666666667
Centroid_334,0.0002
Centroid_335,0.00035555555555555557
Centroid_336,8.888888888888889e-05
Centroid_337,0.00035555555555555557
Centroid_338,0.00015555555555555556
Centroid_339,0.00013333333333333334
Centroid_340,0.00017777777777777779
Centroid_341,0.0003333333333333333
Centroid_342,0.0002
Centroid_343,0.00015555555555555556
Centroid_344,0.00022222222222222223
Centroid_345,0.00024444444444444443
Centroid_346,0.00022222222222222223
Centroid_347,0.0002
Centroid_348,0.00024444444444444443
Centroid_349,0.0003333333333333333
Centroid_350,0.0002888888888888889
Centroid_351,0.0002888888888888889
Centroid_352,0.00024444444444444443
Centroid_353,0.00013333333333333334
Centroid_354,0.0003111111111111111
Centroid_355,4.4444444444444447e-05
Centroid_356,2.2222222222222223e-05
Centroid_357,0.00017777777777777779
Centroid_358,0.00022222222222222223
Centroid_359,0.0002
Centroid_360,0.0002
Centroid_361,0.00015555555555555556
Centroid_362,0.00017777777777777779
Centroid_363,0.00022222222222222223
Centroid_364,0.0002
Centroid_365,8.888888888888889e-05
Centroid_366,0.00044444444444444447
Centroid_367,0.00011111111111111112
Centroid_368,0.00013333333333333334
Centroid_369,0.00017777777777777779
Centroid_370,0.00011111111111111112
Centroid_371,0.0002
Centroid_372,0.0003111111111111111
Centroid_373,0.00017777777777777779
Centroid_374,0.00013333333333333334
Centroid_375,0.00022222222222222223
Centroid_376,0.00044444444444444447
Centroid_377,0.0002
Centroid_378,0.00011111111111111112
Centroid_379,0.00037777777777777777
Centroid_380,4.4444444444444447e-05
Centroid_381,8.888888888888889e-05
Centroid_382,0.00017777777777777779
Centroid_383,0.0003111111111111111
Centroid_384,4.4444444444444447e-05
Centroid_385,6.666666666666667e-05
Centroid_386,0.00017777777777777779
Centroid_387,0.0005111111111111112
Centroid_388,0.00022222222222222223
Centroid_389,0.00015555555555555556
Centroid_390,0.0002888888888888889
Centroid_391,0.00015555555555555556
Centroid_392,0.0002888888888888889
Centroid_393,0.00035555555555555557
Centroid_394,6.666666666666667e-05
Centroid_395,0.00011111111111111112
Centroid_396,0.00024444444444444443
Centroid_397,0.00035555555555555557
Centroid_398,0.0002
Centroid_399,0.00022222222222222223
Centroid_400,0.00011111111111111112
Centroid_401,0.0002
Centroid_402,0.00017777777777777779
Centroid_403,4.4444444444444447e-05
Centroid_404,0.0002
Centroid_405,0.00011111111111111112
Centroid_406,0.0002
Centroid_407,0.0002
Centroid_408,0.00022222222222222223
Centroid_409,0.00022222222222222223
Centroid_410,0.00011111111111111112
Centroid_411,0.00037777777777777777
Centroid_412,0.00044444444444444447
Centroid_413,8.888888888888889e-05
Centroid_414,2.2222222222222223e-05
Centroid_415,0.0002666666666666667
Centroid_416,0.00022222222222222223
Centroid_417,2.2222222222222223e-05
Centroid_418,0.0003333333333333333
Centroid_419,0.00035555555555555557
Centroid_420,0.0002666666666666667
Centroid_421,0.0002666666666666667
Centroid_422,0.00015555555555555556
Centroid_423,0.00017777777777777779
Centroid_424,0.00011111111111111112
Centroid_425,0.0003111111111111111
Centroid_426,0.00022222222222222223
Centroid_427,0.00017777777777777779
Centroid_428,0.00017777777777777779
Centroid_429,0.00011111111111111112
Centroid_430,0.00015555555555555556
Centroid_431,0.00015555555555555556
Centroid_432,0.00011111111111111112
Centroid_433,0.00013333333333333334
Centroid_434,0.00022222222222222223
Centroid_435,0.0003111111111111111
Centroid_436,0.00015555555555555556
Centroid_437,0.0002888888888888889
Centroid_438,0.0003111111111111111
Centroid_439,0.00017777777777777779
Centroid_440,8.888888888888889e-05
Centroid_441,0.0002888888888888889
Centroid_442,8.888888888888889e-05
Centroid_443,0.0002666666666666667
Centroid_444,0.0003111111111111111
Centroid_445,0.00015555555555555556
Centroid_446,0.0002
Centroid_447,0.0002666666666666667
Centroid_448,8.888888888888889e-05
Centroid_449,0.00022222222222222223
Centroid_450,0.00015555555555555556
Centroid_451,2.2222222222222223e-05
Centroid_452,0.00011111111111111112
Centroid_453,0.00011111111111111112
Centroid_454,0.00011111111111111112
Centroid_455,0.00015555555555555556
Centroid_456,0.00013333333333333334
Centroid_457,0.00017777777777777779
Centroid_458,6.666666666666667e-05
Centroid_459,0.00017777777777777779
Centroid_460,0.00024444444444444443
Centroid_461,8.888888888888889e-05
Centroid_462,0.00015555555555555556
Centroid_463,0.00022222222222222223
Centroid_464,0.00015555555555555556
Centroid_465,0.0002666666666666667
Centroid_466,0.0002666666666666667
Centroid_467,0.00011111111111111112
Centroid_468,0.00024444444444444443
Centroid_469,6.666666666666667e-05
Centroid_470,0.0003111111111111111
Centroid_471,0.00022222222222222223
Centroid_472,0.00024444444444444443
Centroid_473,0.0003111111111111111
Centroid_474,0.0004
Centroid_475,0.00022222222222222223
Centroid_476,0.00035555555555555557
Centroid_477,0.0002
Centroid_478,6.666666666666667e-05
Centroid_479,0.00022222222222222223
Centroid_480,0.0003111111111111111
Centroid_481,0.00022222222222222223
Centroid_482,0.00022222222222222223
Centroid_483,8.888888888888889e-05
Centroid_484,8.888888888888889e-05
Centroid_485,2.2222222222222223e-05
Centroid_486,8.888888888888889e-05
Centroid_487,0.0002888888888888889
Centroid_488,4.4444444444444447e-05
Centroid_489,2.2222222222222223e-05
Centroid_490,0.00015555555555555556
Centroid_491,8.888888888888889e-05
Centroid_492,0.00015555555555555556
Centroid_493,4.4444444444444447e-05
Centroid_494,0.00035555555555555557
Centroid_495,0.0002
Centroid_496,0.0002
Centroid_497,0.00017777777777777779
Centroid_498,8.888888888888889e-05
Centroid_499,0.00013333333333333334
Centroid_500,8.888888888888889e-05
Centroid_501,8.888888888888889e-05
Centroid_502,0.00015555555555555556
Centroid_503,0.0002888888888888889
Centroid_504,0.00011111111111111112
Centroid_505,0.0002666666666666667
Centroid_506,0.00024444444444444443
Centroid_507,0.00022222222222222223
Centroid_508,0.0003111111111111111
Centroid_509,0.0002666666666666667
Centroid_510,0.0002666666666666667
Centroid_511,0.0004222222222222222
Centroid_512,0.00017777777777777779
Centroid_513,0.0002666666666666667
Centroid_514,0.0002888888888888889
Centroid_515,0.00013333333333333334
Centroid_516,0.00013333333333333334
Centroid_517,4.4444444444444447e-05
Centroid_518,0.00022222222222222223
Centroid_519,0.0003111111111111111
Centroid_520,0.00024444444444444443
Centroid_521,0.00024444444444444443
Centroid_522,8.888888888888889e-05
Centroid_523,0.00015555555555555556
Centroid_524,0.00017777777777777779
Centroid_525,0.00037777777777777777
Centroid_526,0.00024444444444444443
Centroid_527,0.0002888888888888889
Centroid_528,0.00015555555555555556
Centroid_529,0.0002666666666666667
Centroid_530,0.00011111111111111112
Centroid_531,0.00017777777777777779
Centroid_532,8.888888888888889e-05
Centroid_533,8.888888888888889e-05
Centroid_534,0.00022222222222222223
Centroid_535,0.00017777777777777779
Centroid_536,2.2222222222222223e-05
Centroid_537,0.00011111111111111112
Centroid_538,0.00015555555555555556
Centroid_539,0.00011111111111111112
Centroid_540,0.00024444444444444443
Centroid_541,0.00037777777777777777
Centroid_542,4.4444444444444447e-05
Centroid_543,0.00015555555555555556
Centroid_544,0.00013333333333333334
Centroid_545,0.00015555555555555556
Centroid_546,0.00013333333333333334
Centroid_547,0.0005777777777777778
Centroid_548,0.0002
Centroid_549,0.00011111111111111112
Centroid_550,0.00013333333333333334
Centroid_551,0.00015555555555555556
Centroid_552,0.0002
Centroid_553,0.00024444444444444443
Centroid_554,0.0004222222222222222
Centroid_555,0.00011111111111111112
Centroid_556,8.888888888888889e-05
Centroid_557,0.00011111111111111112
Centroid_558,4.4444444444444447e-05
Centroid_559,4.4444444444444447e-05
Centroid_560,0.00013333333333333334
Centroid_561,0.00024444444444444443
Centroid_562,0.00024444444444444443
Centroid_563,0.00017777777777777779
Centroid_564,0.00022222222222222223
Centroid_565,0.00017777777777777779
Centroid_566,0.0003111111111111111
Centroid_567,0.0002666666666666667
Centroid_568,0.0002888888888888889
Centroid_569,0.00022222222222222223
Centroid_570,0.00024444444444444443
Centroid_571,0.0002666666666666667
Centroid_572,0.0003333333333333333
Centroid_573,2.2222222222222223e-05
Centroid_574,6.666666666666667e-05
Centroid_575,0.00017777777777777779
Centroid_576,0.0002
Centroid_577,6.666666666666667e-05
Centroid_578,0.0002666666666666667
Centroid_579,0.00022222222222222223
Centroid_580,0.00037777777777777777
Centroid_581,0.00024444444444444443
Centroid_582,0.00015555555555555556
Centroid_583,0.0002666666666666667
Centroid_584,4.4444444444444447e-05
Centroid_585,0.00022222222222222223
Centroid_586,8.888888888888889e-05
Centroid_587,0.00015555555555555556
Centroid_588,0.00022222222222222223
Centroid_589,0.00035555555555555557
Centroid_590,0.00022222222222222223
Centroid_591,0.0002888888888888889
Centroid_592,0.0002888888888888889
Centroid_593,0.0002888888888888889
Centroid_594,0.0003333333333333333
Centroid_595,0.00017777777777777779
Centroid_596,0.0002666666666666667
Centroid_597,0.00011111111111111112
Centroid_598,0.00015555555555555556
Centroid_599,0.0002
Centroid_600,6.666666666666667e-05
Centroid_601,0.0003111111111111111
Centroid_602,6.666666666666667e-05
Centroid_603,0.00024444444444444443
Centroid_604,6.666666666666667e-05
Centroid_605,8.888888888888889e-05
Centroid_606,0.0003333333333333333
Centroid_607,0.00017777777777777779
Centroid_608,0.00022222222222222223
Centroid_609,0.0003333333333333333
Centroid_610,0.00017777777777777779
Centroid_611,0.0004
Centroid_612,0.0003333333333333333
Centroid_613,0.00013333333333333334
Centroid_614,0.0002666666666666667
Centroid_615,0.0002666666666666667
Centroid_616,0.00035555555555555557
Centroid_617,0.0004
Centroid_618,4.4444444444444447e-05
Centroid_619,0.00024444444444444443
Centroid_620,0.00013333333333333334
Centroid_621,8.888888888888889e-05
Centroid_622,0.0002666666666666667
Centroid_623,0.00037777777777777777
Centroid_624,0.0003111111111111111
Centroid_625,0.00022222222222222223
Centroid_626,0.00024444444444444443
Centroid_627,2.2222222222222223e-05
Centroid_628,0.00015555555555555556
Centroid_629,0.0002888888888888889
Centroid_630,0.0003111111111111111
Centroid_631,4.4444444444444447e-05
Centroid_632,0.0003111111111111111
Centroid_633,2.2222222222222223e-05
Centroid_634,0.0003333333333333333
Centroid_635,0.0004
Centroid_636,0.0003333333333333333
Centroid_637,0.00013333333333333334
Centroid_638,0.00022222222222222223
Centroid_639,0.0003111111111111111
Centroid_640,0.00015555555555555556
Centroid_641,0.00024444444444444443
Centroid_642,0.00013333333333333334
Centroid_643,0.0003111111111111111
Centroid_644,0.0003111111111111111
Centroid_645,0.0002888888888888889
Centroid_646,2.2222222222222223e-05
Centroid_647,0.0003111111111111111
Centroid_648,0.00024444444444444443
Centroid_649,8.888888888888889e-05
Centroid_650,0.00035555555555555557
Centroid_651,4.4444444444444447e-05
Centroid_652,0.00024444444444444443
Centroid_653,0.00017777777777777779
Centroid_654,8.888888888888889e-05
Centroid_655,0.00011111111111111112
Centroid_656,0.0003111111111111111
Centroid_657,2.2222222222222223e-05
Centroid_658,0.00024444444444444443
Centroid_659,0.0002888888888888889
Centroid_660,6.666666666666667e-05
Centroid_661,8.888888888888889e-05
Centroid_662,8.888888888888889e-05
Centroid_663,0.0004
Centroid_664,0.0002666666666666667
Centroid_665,0.00037777777777777777
Centroid_666,0.00022222222222222223
Centroid_667,4.4444444444444447e-05
Centroid_668,0.0002
Centroid_669,8.888888888888889e-05
Centroid_670,0.00015555555555555556
Centroid_671,0.00015555555555555556
Centroid_672,0.00013333333333333334
Centroid_673,0.00044444444444444447
Centroid_674,0.0002
Centroid_675,4.4444444444444447e-05
Centroid_676,0.00017777777777777779
Centroid_677,0.0002
Centroid_678,0.00017777777777777779
Centroid_679,0.0002666666666666667
Centroid_680,0.0004
Centroid_681,8.888888888888889e-05
Centroid_682,0.00013333333333333334
Centroid_683,2.2222222222222223e-05
Centroid_684,0.0002888888888888889
Centroid_685,8.888888888888889e-05
Centroid_686,0.0005333333333333334
Centroid_687,0.0002
Centroid_688,0.0002666666666666667
Centroid_689,0.00013333333333333334
Centroid_690,0.00015555555555555556
Centroid_691,0.00017777777777777779
Centroid_692,0.00017777777777777779
Centroid_693,0.0004222222222222222
Centroid_694,0.00024444444444444443
Centroid_695,0.0002
Centroid_696,0.0002888888888888889
Centroid_697,0.00011111111111111112
Centroid_698,0.00017777777777777779
Centroid_699,0.0003111111111111111
Centroid_700,0.00013333333333333334
Centroid_701,0.00011111111111111112
Centroid_702,0.00022222222222222223
Centroid_703,0.00037777777777777777
Centroid_704,0.0003111111111111111
Centroid_705,0.00035555555555555557
Centroid_706,0.00017777777777777779
Centroid_707,0.00013333333333333334
Centroid_708,0.00017777777777777779
Centroid_709,0.00015555555555555556
Centroid_710,6.666666666666667e-05
Centroid_711,0.00013333333333333334
Centroid_712,0.00022222222222222223
Centroid_713,6.666666666666667e-05
Centroid_714,0.00024444444444444443
Centroid_715,2.2222222222222223e-05
Centroid_716,8.888888888888889e-05
Centroid_717,4.4444444444444447e-05
Centroid_718,0.00024444444444444443
Centroid_719,0.00044444444444444447
Centroid_720,0.0002666666666666667
Centroid_721,0.0002888888888888889
Centroid_722,8.888888888888889e-05
Centroid_723,0.00024444444444444443
Centroid_724,0.0005111111111111112
Centroid_725,0.00024444444444444443
Centroid_726,4.4444444444444447e-05
Centroid_727,0.00022222222222222223
Centroid_728,4.4444444444444447e-05
Centroid_729,0.00024444444444444443
Centroid_730,8.888888888888889e-05
Centroid_731,4.4444444444444447e-05
Centroid_732,0.0002888888888888889
Centroid_733,0.0003111111111111111
Centroid_734,0.0003111111111111111
Centroid_735,6.666666666666667e-05
Centroid_736,0.0003333333333333333
Centroid_737,0.0002666666666666667
Centroid_738,0.00035555555555555557
Centroid_739,0.0002666666666666667
Centroid_740,0.0002666666666666667
Centroid_741,0.00035555555555555557
Centroid_742,0.00013333333333333334
Centroid_743,0.00013333333333333334
Centroid_744,0.00044444444444444447
Centroid_745,0.00022222222222222223
Centroid_746,4.4444444444444447e-05
Centroid_747,0.00013333333333333334
Centroid_748,6.666666666666667e-05
Centroid_749,0.0002
Centroid_750,0.00022222222222222223
Centroid_751,0.0002
Centroid_752,4.4444444444444447e-05
Centroid_753,0.00013333333333333334
Centroid_754,0.0002888888888888889
Centroid_755,0.0003111111111111111
Centroid_756,0.00011111111111111112
Centroid_757,8.888888888888889e-05
Centroid_758,0.00015555555555555556
Centroid_759,0.0003333333333333333
Centroid_760,0.00022222222222222223
Centroid_761,0.0002666666666666667
Centroid_762,0.00013333333333333334
Centroid_763,0.0002
Centroid_764,0.00024444444444444443
Centroid_765,0.00022222222222222223
Centroid_766,0.0002888888888888889
Centroid_767,0.00022222222222222223
Centroid_768,0.00017777777777777779
Centroid_769,0.00015555555555555556
Centroid_770,0.00013333333333333334
Centroid_771,0.0002666666666666667
Centroid_772,6.666666666666667e-05
Centroid_773,0.00017777777777777779
Centroid_774,0.00035555555555555557
Centroid_775,0.00015555555555555556
Centroid_776,0.0002888888888888889
Centroid_777,6.666666666666667e-05
Centroid_778,0.00017777777777777779
Centroid_779,0.00017777777777777779
Centroid_780,0.00011111111111111112
Centroid_781,0.00024444444444444443
Centroid_782,0.00024444444444444443
Centroid_783,0.00035555555555555557
Centroid_784,6.666666666666667e-05
Centroid_785,0.0003111111111111111
Centroid_786,8.888888888888889e-05
Centroid_787,0.00022222222222222223
Centroid_788,0.0002666666666666667
Centroid_789,0.0004222222222222222
Centroid_790,0.00011111111111111112
Centroid_791,4.4444444444444447e-05
Centroid_792,0.0002
Centroid_793,6.666666666666667e-05
Centroid_794,0.00024444444444444443
Centroid_795,0.0002666666666666667
Centroid_796,0.00035555555555555557
Centroid_797,0.0002888888888888889
Centroid_798,0.0002
Centroid_799,8.888888888888889e-05
Centroid_800,0.0002
Centroid_801,0.00015555555555555556
Centroid_802,0.0002888888888888889
Centroid_803,6.666666666666667e-05
Centroid_804,4.4444444444444447e-05
Centroid_805,4.4444444444444447e-05
Centroid_806,0.0004
Centroid_807,0.0004
Centroid_808,0.0003111111111111111
Centroid_809,0.00024444444444444443
Centroid_810,0.0003333333333333333
Centroid_811,4.4444444444444447e-05
Centroid_812,0.0002666666666666667
Centroid_813,0.0003333333333333333
Centroid_814,0.00013333333333333334
Centroid_815,0.00017777777777777779
Centroid_816,0.00017777777777777779
Centroid_817,0.0003333333333333333
Centroid_818,0.00017777777777777779
Centroid_819,0.00037777777777777777
Centroid_820,2.2222222222222223e-05
Centroid_821,0.00022222222222222223
Centroid_822,6.666666666666667e-05
Centroid_823,0.0002666666666666667
Centroid_824,0.0002
Centroid_825,0.0002888888888888889
Centroid_826,0.0004
Centroid_827,0.0002
Centroid_828,8.888888888888889e-05
Centroid_829,0.00015555555555555556
Centroid_830,0.00037777777777777777
Centroid_831,4.4444444444444447e-05
