,0,1,2,3,4,5,6,7,8,9
2025-01-01,0.9100909549780608,1.0498873772921313,1.1769786154173183,0.5522280502748202,1.6394054591284042,0.3043475142995645,0.324884946328315,0.8149926169666252,0.5409806398446373,0.06709369795941555
2026-01-01,0.251589251897687,1.090791660966973,0.4590825522910612,0.6940473441346686,0.7280664771284108,0.7559977547283713,0.43185577851305246,0.5128703652160188,1.168316889872404,0.3531951887546435
