Centroid_ID,Probability
Centroid_1,0.003141345740661164
Centroid_2,0.0022374679567916784
Centroid_3,0.0018818439106790938
Centroid_4,0.0030524397291330184
Centroid_5,0.0038525938328863338
Centroid_6,0.0012891371671581193
Centroid_7,0.0033932461066575785
Centroid_8,0.0007557010979892424
Centroid_9,0.002593092002904263
Centroid_10,0.0034673344495977
Centroid_11,0.0027709040259605556
Centroid_12,0.003778505489946212
Centroid_13,0.001437313853038363
Centroid_14,0.0034376991124216516
Centroid_15,0.002222650288203654
Centroid_16,0.00041489472046468207
Centroid_17,0.0027264510201964825
Centroid_18,0.0033932461066575785
Centroid_19,0.0022819209625557515
Centroid_20,0.003867411501474358
Centroid_21,0.0014669491902144117
Centroid_22,0.0036303288040659683
Centroid_23,0.003911864507238431
Centroid_24,0.0020744736023234106
Centroid_25,0.0005630714063449256
Centroid_26,0.0012150488242179975
Centroid_27,0.0010224191325736809
Centroid_28,0.0020448382651473617
Centroid_29,0.0020744736023234106
Centroid_30,0.0014965845273904603
Centroid_31,0.0024152799798479708
Centroid_32,0.0004741653948167795
Centroid_33,0.0036006934668899194
Centroid_34,0.0008890601152814616
Centroid_35,0.0014224961844503386
Centroid_36,0.001763302561974899
Centroid_37,0.0019559322536192155
Centroid_38,0.0029042630432527744
Centroid_39,0.0012446841613940462
Centroid_40,0.00312652807207314
Centroid_41,0.003615511135477944
Centroid_42,0.0014521315216263872
Centroid_43,0.003156163409249189
Centroid_44,0.00045934772622875517
Centroid_45,0.002919080711840799
Centroid_46,0.0012595018299820706
Centroid_47,0.001437313853038363
Centroid_48,0.00016299435446826796
Centroid_49,0.003170981077837213
Centroid_50,0.0028153570317246282
Centroid_51,0.0028153570317246282
Centroid_52,0.0002667180345844385
Centroid_53,0.0006519774178730718
Centroid_54,0.0008742424466934372
Centroid_55,0.003141345740661164
Centroid_56,0.004267488553351016
Centroid_57,0.002089291270911435
Centroid_58,0.0012595018299820706
Centroid_59,0.0017929378991509476
Centroid_60,0.003926682175826456
Centroid_61,0.00042971238905270645
Centroid_62,0.0010076014639856564
Centroid_63,0.0010965074755138026
Centroid_64,0.0025634566657282143
Centroid_65,0.0006519774178730718
Centroid_66,0.0019262969164431669
Centroid_67,0.0026819980144324094
Centroid_68,0.0034376991124216516
Centroid_69,0.003333975432305481
Centroid_70,0.0014669491902144117
Centroid_71,0.0020300205965593375
Centroid_72,0.0031117104034851157
Centroid_73,0.002874627706076726
Centroid_74,0.0017188495562108258
Centroid_75,0.0013187725043341681
Centroid_76,0.0032598870893653592
Centroid_77,0.0028153570317246282
Centroid_78,0.0008742424466934372
Centroid_79,0.002148561945263532
Centroid_80,0.002222650288203654
Centroid_81,0.00254863899714019
Centroid_82,0.002148561945263532
Centroid_83,0.0014076785158623141
Centroid_84,0.003333975432305481
Centroid_85,0.0013632255100982412
Centroid_86,0.0006816127550491206
Centroid_87,0.0009927837953976322
Centroid_88,0.0038525938328863338
Centroid_89,0.0013780431786862655
Centroid_90,0.0014224961844503386
Centroid_91,0.0007705187665772667
Centroid_92,0.0033043400951294323
Centroid_93,0.0011261428126898513
Centroid_94,0.001570672870330582
Centroid_95,0.002519003659964141
Centroid_96,0.0036747818098300414
Centroid_97,0.0033784284380695543
Centroid_98,0.003585875798301895
Centroid_99,0.003141345740661164
Centroid_100,0.00031117104034851154
Centroid_101,0.0008742424466934372
Centroid_102,0.003882229170062382
Centroid_103,0.0008890601152814616
Centroid_104,0.002089291270911435
Centroid_105,0.0010816898069257782
Centroid_106,0.0014076785158623141
Centroid_107,0.0006371597492850475
Centroid_108,0.0013632255100982412
Centroid_109,0.0029783513861928964
Centroid_110,0.002711633351608458
Centroid_111,0.0018522085735030451
Centroid_112,0.0013335901729221924
Centroid_113,0.0005778890749329501
Centroid_114,0.0006519774178730718
Centroid_115,0.0030524397291330184
Centroid_116,0.004134129536058797
Centroid_117,0.003541422792537822
Centroid_118,0.0016892142190347772
Centroid_119,0.0009186954524575103
Centroid_120,0.0009779661268096078
Centroid_121,0.0029042630432527744
Centroid_122,0.00042971238905270645
Centroid_123,0.0029042630432527744
Centroid_124,0.0013484078415102168
Centroid_125,0.0015114021959784848
Centroid_126,0.0011261428126898513
Centroid_127,0.002059655933735386
Centroid_128,0.0010816898069257782
Centroid_129,0.0037044171470060902
Centroid_130,0.004104494198882748
Centroid_131,0.0027264510201964825
Centroid_132,0.003526605123949798
Centroid_133,0.0003259887089365359
Centroid_134,0.0014521315216263872
Centroid_135,0.0029487160490168475
Centroid_136,0.003156163409249189
Centroid_137,0.0003408063775245603
Centroid_138,0.0020744736023234106
Centroid_139,0.0008297894409293641
Centroid_140,0.002519003659964141
Centroid_141,0.0020300205965593375
Centroid_142,0.0033636107694815297
Centroid_143,0.004297123890527064
Centroid_144,0.0036747818098300414
Centroid_145,0.0032302517521893104
Centroid_146,0.0037636878213581876
Centroid_147,0.0015410375331545334
Centroid_148,0.0029487160490168475
Centroid_149,0.0023708269740838977
Centroid_150,0.0028598100374887013
Centroid_151,0.0037192348155941145
Centroid_152,0.0009779661268096078
Centroid_153,0.0002963533717604872
Centroid_154,0.0011409604812778757
Centroid_155,0.00139286084727429
Centroid_156,0.0026375450086683363
Centroid_157,0.002015202927971313
Centroid_158,0.0012150488242179975
Centroid_159,0.002133744276675508
Centroid_160,0.001600308207506631
Centroid_161,0.0002222650288203654
Centroid_162,0.003585875798301895
Centroid_163,0.0010076014639856564
Centroid_164,0.0025338213285521654
Centroid_165,0.0014521315216263872
Centroid_166,0.0019559322536192155
Centroid_167,0.0014521315216263872
Centroid_168,0.0005482537377569013
Centroid_169,0.0007557010979892424
Centroid_170,0.0008594247781054129
Centroid_171,0.004074858861706699
Centroid_172,0.0016743965504467527
Centroid_173,0.003541422792537822
Centroid_174,0.0020744736023234106
Centroid_175,0.0005038007319928282
Centroid_176,0.0006816127550491206
Centroid_177,0.0012891371671581193
Centroid_178,0.0034673344495977
Centroid_179,0.0017484848933868745
Centroid_180,0.0031117104034851157
Centroid_181,0.0026523626772563605
Centroid_182,0.001896661579267118
Centroid_183,0.002385644642671922
Centroid_184,0.0008149717723413398
Centroid_185,0.0034228814438336274
Centroid_186,0.0034673344495977
Centroid_187,0.0006667950864610962
Centroid_188,0.00040007705187665774
Centroid_189,0.0032302517521893104
Centroid_190,0.0011557781498659002
Centroid_191,0.0026671803458443847
Centroid_192,0.0034376991124216516
Centroid_193,0.0029783513861928964
Centroid_194,0.003452516781009676
Centroid_195,0.003170981077837213
Centroid_196,0.004326759227703113
Centroid_197,0.00019262969164431668
Centroid_198,0.0014965845273904603
Centroid_199,0.004430482907819284
Centroid_200,0.0014076785158623141
Centroid_201,0.0008446071095173886
Centroid_202,0.0002667180345844385
Centroid_203,0.0013039548357461437
Centroid_204,0.0030079867233689453
Centroid_205,0.002830174700312653
Centroid_206,0.0011854134870419488
Centroid_207,0.00023708269740838975
Centroid_208,0.0033191577637174566
Centroid_209,0.0032598870893653592
Centroid_210,0.0011557781498659002
Centroid_211,0.002459732985612044
Centroid_212,0.002874627706076726
Centroid_213,0.0002519003659964141
Centroid_214,0.0008297894409293641
Centroid_215,0.0005482537377569013
Centroid_216,0.002504185991376117
Centroid_217,0.0030968927348970915
Centroid_218,0.0018225732363269962
Centroid_219,0.001570672870330582
Centroid_220,0.002148561945263532
Centroid_221,0.0028153570317246282
Centroid_222,0.0030079867233689453
Centroid_223,0.002800539363136604
Centroid_224,0.0007705187665772667
Centroid_225,0.0030672573977210426
Centroid_226,0.0018670262420910693
Centroid_227,0.0015410375331545334
Centroid_228,0.00031117104034851154
Centroid_229,0.00045934772622875517
Centroid_230,0.002133744276675508
Centroid_231,0.0023115562997318003
Centroid_232,0.0005038007319928282
Centroid_233,0.0002963533717604872
Centroid_234,0.001437313853038363
Centroid_235,0.0013187725043341681
Centroid_236,0.0009335131210455347
Centroid_237,0.0020003852593832886
Centroid_238,0.0033191577637174566
Centroid_239,0.0024449153170240196
Centroid_240,0.003215434083601286
Centroid_241,0.002459732985612044
Centroid_242,0.003541422792537822
Centroid_243,0.002874627706076726
Centroid_244,0.001763302561974899
